InventoryFactID,DateID,ProductID,WarehouseID,SupplierID,StockLevel,ReorderPoint,DaysOnHand
24333,2192,1883,789,530,249,87,15
24334,2848,764,790,559,19,41,53
24335,2490,1742,788,529,313,102,20
24336,2273,1963,791,541,354,55,58
24337,2962,869,790,526,69,48,22
24338,922,2208,793,504,290,52,64
24339,2680,2080,790,494,179,111,67
24340,2298,415,793,495,126,1,33
24341,2027,1634,793,516,330,8,43
24342,2881,1864,791,528,193,34,12
24343,1326,1375,793,528,36,34,44
24344,2777,1090,789,527,82,43,48
24345,3020,1861,791,486,371,57,51
24346,2420,1092,787,551,296,34,89
24347,2018,1512,790,505,159,18,61
24348,1300,1146,787,480,21,31,21
24349,2591,1176,789,556,305,1,13
24350,2711,2382,787,550,341,73,43
24351,1510,2819,788,495,384,94,82
24352,2312,1301,789,518,292,107,54
24353,1754,2891,792,497,359,114,75
24354,2223,2774,790,553,182,19,62
24355,2183,2542,789,530,140,91,31
24356,1397,450,788,489,331,41,41
24357,1153,2162,789,495,147,43,87
24358,2172,2879,792,487,104,62,60
24359,1011,413,787,553,231,102,73
24360,1419,2325,792,493,216,94,59
24361,1796,2115,787,530,15,96,35
24362,1559,1839,789,517,62,85,79
24363,1893,1909,790,528,395,10,67
24364,2560,1210,793,559,230,62,87
24365,2364,2173,791,544,83,13,18
24366,3100,2148,793,499,360,80,41
24367,3181,2002,791,531,294,43,83
24368,3083,542,791,508,161,54,77
24369,1457,2022,787,504,302,20,30
24370,1998,942,791,482,130,64,63
24371,2136,1222,787,537,113,89,42
24372,2174,2182,788,559,360,90,54
24373,2374,2749,788,479,230,90,49
24374,1343,2550,789,500,308,82,67
24375,1170,1798,788,531,210,31,15
24376,2594,1882,787,541,55,43,34
24377,3197,1597,790,539,285,58,59
24378,2822,584,791,549,114,70,67
24379,2351,1623,790,539,102,111,5
24380,1327,1317,789,557,134,22,87
24381,3157,1458,789,560,320,28,5
24382,1003,1073,790,509,234,40,85
24383,2939,1204,791,499,106,90,22
24384,2012,2659,793,545,11,9,24
24385,2324,2767,793,527,69,42,43
24386,1446,1405,790,488,323,102,59
24387,834,696,792,543,33,33,77
24388,1116,471,788,529,312,5,13
24389,2050,791,789,527,10,49,73
24390,2919,2634,790,505,371,10,84
24391,1917,1542,787,481,79,38,26
24392,1818,2195,787,491,249,77,14
24393,3083,2666,793,512,69,68,56
24394,1146,493,787,493,10,73,11
24395,1815,1987,787,483,33,28,19
24396,1767,1838,791,521,322,95,4
24397,1035,2495,787,491,369,115,73
24398,928,2817,793,530,261,98,11
24399,1628,1015,789,544,198,88,44
24400,2009,795,790,560,225,54,43
24401,2445,756,793,532,76,27,75
24402,2753,2628,788,494,257,115,38
24403,2412,1302,788,560,90,55,2
24404,3165,2924,787,487,239,61,19
24405,3096,2311,787,559,330,14,48
24406,1515,1397,793,485,43,31,75
24407,1864,2868,788,490,98,74,47
24408,2185,935,789,481,233,107,33
24409,2634,770,787,494,1,101,56
24410,1929,2724,788,553,255,61,30
24411,1968,466,791,541,92,27,63
24412,1079,2160,792,479,223,81,2
24413,1543,1813,793,547,20,82,48
24414,2856,497,792,483,207,15,50
24415,1866,1180,793,523,234,31,11
24416,881,568,790,536,194,69,54
24417,1617,1857,789,505,360,100,26
24418,1438,969,791,521,380,0,48
24419,1716,2742,790,514,343,42,32
24420,3119,1336,792,537,323,20,63
24421,3204,629,791,489,284,93,47
24422,1604,2143,793,552,83,25,6
24423,3078,1550,790,521,238,69,55
24424,1595,2732,787,480,392,14,53
24425,2907,2613,789,554,89,119,9
24426,2556,2473,792,496,71,31,32
24427,1810,947,789,559,390,9,55
24428,2113,1812,788,553,11,70,9
24429,2436,1844,787,514,378,92,84
24430,1928,2099,793,491,233,104,87
24431,1884,2875,790,550,304,78,50
24432,2350,2857,788,491,187,73,13
24433,1310,1019,791,502,296,76,64
24434,1067,2090,793,478,73,0,67
24435,1006,1174,787,518,272,77,33
24436,2879,1336,789,523,286,45,72
24437,2748,1723,791,523,345,35,27
24438,1943,2243,793,509,136,82,46
24439,2199,1898,792,528,19,48,1
24440,817,1020,792,543,85,18,20
24441,1824,1973,789,485,112,112,13
24442,882,2436,793,516,62,62,83
24443,2045,2231,793,555,219,114,49
24444,2413,1517,787,558,393,63,88
24445,3186,1051,791,556,156,19,18
24446,2561,1219,790,536,147,2,31
24447,2086,1049,791,496,367,43,77
24448,1360,2125,789,506,64,57,31
24449,1743,2222,791,531,73,24,26
24450,3207,457,791,485,131,58,74
24451,2429,1999,789,549,13,9,14
24452,1171,1728,790,491,230,32,67
24453,1610,2700,792,541,19,59,80
24454,1716,1758,789,520,197,29,50
24455,2752,1955,791,527,77,98,40
24456,1477,1170,791,490,354,2,36
24457,1528,1920,788,546,270,7,14
24458,1340,807,790,524,322,54,54
24459,2903,1403,788,537,226,72,69
24460,1599,673,791,530,335,27,21
24461,868,1965,788,526,78,51,87
24462,1576,2355,789,497,156,99,26
24463,2923,2270,793,540,391,61,80
24464,3217,1348,793,550,114,80,13
24465,2648,2712,792,504,57,99,6
24466,2911,1015,788,531,240,89,10
24467,2900,2254,787,556,266,87,50
24468,2781,1806,790,517,43,77,86
24469,2625,1451,791,536,206,110,6
24470,1420,1024,791,484,290,61,19
24471,1953,2696,790,516,128,23,51
24472,1290,1723,791,541,143,2,43
24473,827,1072,787,495,2,118,34
24474,2848,2556,791,555,215,115,3
24475,2333,411,793,550,313,112,16
24476,1943,1116,789,519,94,32,66
24477,1583,1542,787,539,170,82,29
24478,2197,2566,787,488,147,43,81
24479,968,2104,789,522,125,89,65
24480,1936,519,790,493,65,50,50
24481,2916,627,793,529,3,106,25
24482,971,1944,789,482,51,101,60
24483,1941,2835,791,487,63,31,13
24484,1803,2707,793,494,217,21,77
24485,1167,1504,787,509,270,108,49
24486,854,2924,789,512,180,9,48
24487,2276,1237,790,496,318,17,79
24488,1660,1353,793,523,248,54,8
24489,1483,1713,791,549,303,7,65
24490,2847,596,788,551,326,91,80
24491,875,1129,792,487,28,23,24
24492,1193,1887,793,533,259,31,82
24493,1888,1149,793,527,205,46,70
24494,1569,1108,792,486,347,72,47
24495,2796,2755,791,514,196,22,57
24496,1988,1509,792,544,142,29,19
24497,2318,1478,788,493,44,3,21
24498,875,2097,790,495,8,61,75
24499,2779,2818,793,490,163,24,49
24500,2893,2112,789,536,229,2,73
24501,1339,1845,790,479,20,26,80
24502,2450,998,791,486,157,65,24
24503,2867,2720,788,500,22,80,31
24504,2721,711,792,494,371,28,48
24505,1768,1670,788,529,359,53,40
24506,2207,685,793,557,358,13,83
24507,1346,2062,790,478,72,91,41
24508,1415,2253,790,515,365,95,60
24509,2779,1973,791,560,259,20,4
24510,1716,2098,790,479,205,94,59
24511,2102,1709,788,536,362,72,24
24512,3059,846,793,497,369,94,60
24513,2241,2446,789,556,90,69,60
24514,1715,1484,790,558,324,58,68
24515,2734,2833,790,509,109,101,48
24516,1213,2112,787,537,219,46,56
24517,2005,1542,793,504,22,109,64
24518,1012,405,791,481,15,116,84
24519,2144,830,787,546,247,48,38
24520,1942,2358,788,552,271,97,79
24521,3203,2204,792,523,181,61,76
24522,1445,1410,793,541,210,86,54
24523,813,2240,787,515,347,79,25
24524,1350,1340,789,491,263,55,84
24525,3119,2213,793,497,53,91,6
24526,2701,2153,791,529,260,108,42
24527,1164,996,788,540,367,103,60
24528,1320,603,788,557,154,57,56
24529,2736,1811,792,486,35,99,45
24530,986,1680,792,526,234,81,77
24531,2715,1693,787,534,45,47,74
24532,1329,2861,787,491,346,88,83
24533,2140,2273,791,509,209,5,76
24534,2416,1826,787,499,26,65,69
24535,1638,2918,793,553,377,53,27
24536,2995,1335,790,482,110,6,21
24537,2707,2737,789,501,184,48,46
24538,1729,1549,792,549,104,15,61
24539,2533,1848,791,550,34,13,16
24540,2633,2271,787,538,10,81,61
24541,2574,454,789,482,202,45,22
24542,1533,476,793,543,145,5,42
24543,1211,636,793,505,246,61,9
24544,2414,1804,793,494,251,88,89
24545,921,1013,793,540,84,47,32
24546,3063,1476,787,485,178,43,52
24547,2788,643,788,525,232,117,4
24548,1816,1221,787,504,10,22,71
24549,2185,1803,792,557,132,104,19
24550,2599,2458,792,559,47,75,82
24551,1573,819,787,508,233,65,63
24552,1420,1872,792,505,258,92,82
24553,1105,665,792,495,107,65,19
24554,2973,1778,793,537,120,16,58
24555,1476,707,793,496,332,75,32
24556,2448,1967,790,522,259,68,24
24557,835,1114,790,547,30,58,4
24558,2117,2847,792,502,232,91,50
24559,1083,1597,788,487,278,61,10
24560,1354,2038,790,518,116,74,5
24561,1016,836,793,518,207,112,20
24562,1292,427,792,542,44,100,77
24563,1407,1265,792,549,75,60,83
24564,1117,1925,791,518,229,56,53
24565,2603,2924,792,542,324,34,40
24566,2563,1295,787,546,53,102,13
24567,3066,1642,793,507,127,11,31
24568,1784,1546,788,547,293,107,81
24569,1453,810,792,542,240,117,33
24570,2519,2313,792,488,80,18,37
24571,2986,1731,790,541,274,73,72
24572,1419,1183,789,556,5,57,46
24573,1978,2764,793,525,337,108,31
24574,1305,1130,787,537,180,92,32
24575,1907,1569,793,481,275,4,8
24576,1387,2001,790,505,254,74,1
24577,2212,2255,788,505,287,22,74
24578,3071,2506,787,529,207,30,10
24579,1464,1315,789,547,218,12,24
24580,2681,1059,790,494,204,21,59
24581,996,2537,790,509,385,94,82
24582,941,2736,789,558,22,0,16
24583,1794,2873,792,515,336,92,27
24584,1674,1531,787,521,300,18,13
24585,2822,2100,791,489,330,24,84
24586,1438,1453,791,555,21,104,41
24587,1357,2770,793,552,148,60,58
24588,1232,1561,789,525,214,7,18
24589,2412,804,789,545,79,91,38
24590,997,2266,789,515,341,36,80
24591,2955,502,791,516,116,2,24
24592,2277,2926,793,555,388,85,63
24593,1964,658,789,555,191,34,16
24594,1875,1291,791,479,361,25,79
24595,2147,983,789,545,318,66,83
24596,2240,2519,787,535,278,21,70
24597,2686,1033,790,482,397,66,76
24598,2094,2326,790,506,140,95,72
24599,1556,2243,791,491,51,8,36
24600,1311,2346,789,552,87,118,30
24601,1944,2851,787,552,323,76,44
24602,2162,2045,787,543,297,60,52
24603,1015,1028,789,549,92,98,27
24604,2985,2114,788,498,52,1,29
24605,1185,538,791,499,360,72,74
24606,837,1812,793,503,357,74,22
24607,2638,433,790,552,193,65,63
24608,1416,2187,789,535,295,61,27
24609,2605,2394,790,508,382,58,64
24610,2485,764,788,497,327,52,19
24611,2510,2573,788,553,144,52,42
24612,2711,1099,792,478,364,0,25
24613,2410,1580,792,531,352,52,40
24614,2070,1797,787,552,342,77,41
24615,1831,2534,788,529,111,40,16
24616,1293,2798,788,478,174,99,44
24617,2459,2654,792,482,314,5,22
24618,2926,2733,791,545,247,22,36
24619,1159,1881,787,491,103,119,17
24620,1873,2595,792,498,38,10,17
24621,1938,1580,791,524,98,117,58
24622,2599,1104,787,516,118,83,43
24623,2358,2390,787,497,323,70,11
24624,1126,1933,789,489,388,56,69
24625,2206,1155,790,555,367,98,87
24626,2765,1613,789,543,227,93,30
24627,2104,2190,787,503,35,61,40
24628,1635,535,790,534,48,6,66
24629,2799,2215,789,531,384,21,77
24630,1870,1882,790,489,144,37,53
24631,2462,1491,787,512,378,44,31
24632,1056,2308,787,530,321,5,81
24633,2849,1023,792,496,89,12,58
24634,962,1763,789,528,39,99,40
24635,1554,747,787,526,137,68,83
24636,1159,1762,792,510,389,23,72
24637,2968,2464,792,499,367,111,71
24638,2557,2900,787,509,316,18,50
24639,3074,1128,787,495,288,52,21
24640,1629,701,789,490,46,0,82
24641,1148,1057,790,502,74,16,5
24642,1100,1835,787,523,197,59,31
24643,2182,1621,791,521,23,97,21
24644,1029,2547,791,514,294,87,60
24645,2831,861,787,550,250,7,30
24646,2439,1320,793,480,49,76,52
24647,966,2558,792,510,307,71,79
24648,2481,2040,788,490,91,62,42
24649,2842,538,787,538,161,11,15
24650,3224,649,790,509,222,81,27
24651,1758,1133,792,480,368,13,67
24652,979,1889,790,505,245,18,82
24653,2591,493,788,503,57,52,30
24654,1535,2732,793,548,230,47,87
24655,1274,1527,789,483,34,33,46
24656,1575,1120,787,541,340,85,37
24657,3159,2162,793,503,68,115,45
24658,3230,2273,793,482,348,14,28
24659,1521,1024,787,555,30,38,12
24660,2123,1256,788,525,39,113,4
24661,2377,2176,792,537,396,16,69
24662,2867,609,792,518,28,42,42
24663,2243,1640,787,535,286,42,74
24664,3051,727,792,495,34,5,22
24665,3146,2332,791,503,131,8,27
24666,1783,2545,793,514,159,110,40
24667,3041,2328,792,525,100,118,28
24668,2289,2692,788,550,77,57,36
24669,2506,1683,793,542,63,113,44
24670,3174,1604,789,545,137,3,13
24671,849,2578,788,496,324,94,27
24672,1377,1703,791,522,293,110,81
24673,2243,2156,792,560,42,112,1
24674,839,2657,793,506,123,59,80
24675,1558,1105,788,496,300,66,74
24676,1290,1801,787,540,1,97,80
24677,1776,681,791,493,52,1,12
24678,2115,786,787,504,135,57,66
24679,1163,2675,790,551,226,26,17
24680,2550,2396,789,497,251,103,80
24681,1171,1928,792,487,157,59,49
24682,3193,855,790,483,7,95,88
24683,3091,1781,793,541,103,47,85
24684,1700,1935,789,546,230,11,35
24685,2629,2558,791,519,160,61,33
24686,1930,949,792,513,160,79,16
24687,2282,619,788,512,144,93,80
24688,1203,875,793,513,8,72,34
24689,3115,1968,787,507,59,20,71
24690,2147,2015,792,548,251,26,56
24691,2453,2286,790,480,383,94,41
24692,1843,1789,792,547,119,24,59
24693,2225,2836,788,535,187,73,34
24694,2472,2395,788,549,80,9,49
24695,2191,2850,788,514,204,83,1
24696,2143,1716,793,496,29,44,73
24697,2236,505,793,498,76,113,67
24698,2831,503,787,546,354,20,18
24699,2640,1922,788,507,106,46,39
24700,2615,2767,788,560,231,15,57
24701,2810,2730,787,529,362,21,19
24702,2258,1977,790,557,205,92,1
24703,1709,2151,787,498,391,116,89
24704,2958,809,793,546,12,89,26
24705,2478,2683,792,495,133,117,84
24706,949,2440,793,498,259,119,19
24707,1385,879,787,526,181,90,62
24708,1289,2384,789,528,25,90,84
24709,2822,856,787,529,310,9,40
24710,2479,2026,789,553,314,90,69
24711,1883,2811,789,547,275,28,85
24712,1164,2917,787,542,355,77,35
24713,1246,2140,791,509,0,25,25
24714,2249,568,792,541,92,4,34
24715,1875,617,787,516,345,106,47
24716,1341,994,791,480,241,116,84
24717,2152,1634,792,544,324,102,6
24718,2011,2558,791,513,69,58,78
24719,1705,1826,789,493,83,6,18
24720,849,2300,791,493,175,37,5
24721,2650,1662,793,559,71,71,41
24722,2418,2523,787,533,146,119,35
24723,1408,1626,790,482,377,92,49
24724,2287,1262,787,557,179,53,17
24725,1795,934,793,496,17,69,50
24726,1242,1257,790,551,60,52,33
24727,2504,1521,793,533,20,85,30
24728,3061,2108,789,511,241,105,83
24729,2812,2782,793,556,254,19,15
24730,2548,2897,787,518,197,117,40
24731,1373,2593,788,534,347,44,57
24732,2087,2834,791,500,61,37,43
24733,2282,1247,789,558,249,10,54
24734,884,1662,792,533,372,18,43
24735,1094,1269,792,522,342,49,27
24736,1312,661,793,490,188,67,89
24737,3009,1028,789,520,275,9,18
24738,2783,720,791,505,124,5,89
24739,1494,832,787,516,307,43,89
24740,1053,2627,787,483,24,108,21
24741,2772,898,792,518,43,11,40
24742,1543,953,793,542,152,71,63
24743,3202,786,793,504,131,31,26
24744,832,1229,787,535,180,12,61
24745,1366,882,789,543,62,62,78
24746,1649,1203,790,525,215,115,84
24747,1496,1171,790,507,259,19,57
24748,2648,2741,788,511,244,87,33
24749,2816,986,792,488,211,25,86
24750,2432,1400,793,513,241,106,4
24751,1051,2306,789,560,368,4,48
24752,1419,809,790,515,27,28,31
24753,3049,844,788,479,220,68,65
24754,1697,1380,793,537,287,111,21
24755,2343,1265,792,491,352,51,81
24756,2131,1276,789,507,265,35,34
24757,2876,477,788,520,277,118,28
24758,1043,2776,788,513,329,43,35
24759,2440,2602,790,528,205,48,44
24760,2355,553,789,479,296,44,11
24761,1862,2068,791,478,129,29,8
24762,2946,1807,787,525,213,79,82
24763,2708,1217,791,540,38,50,19
24764,1995,1877,791,494,313,92,42
24765,2060,1156,792,542,187,83,46
24766,1580,1112,791,492,59,69,62
24767,2313,1893,789,539,361,23,38
24768,2407,911,787,484,87,76,15
24769,1670,2018,793,482,12,37,4
24770,3146,1606,787,548,312,22,12
24771,2704,1245,793,513,313,117,15
24772,841,2448,789,553,65,41,58
24773,2940,1053,789,481,349,62,71
24774,900,1206,787,559,213,56,85
24775,1263,1358,792,509,257,50,89
24776,1511,607,790,553,126,22,23
24777,1403,2531,793,526,123,79,56
24778,2061,1173,788,515,101,22,17
24779,2965,1831,791,538,71,115,37
24780,1213,2210,790,501,298,17,73
24781,2609,2282,792,496,211,88,64
24782,837,2526,788,487,193,67,47
24783,1968,1933,789,511,63,85,28
24784,3019,2760,790,560,279,13,14
24785,1345,2839,791,487,286,1,4
24786,2261,859,792,542,102,3,13
24787,1364,395,787,541,183,21,79
24788,1310,2631,787,540,266,80,70
24789,1655,458,792,511,61,101,88
24790,2599,789,791,541,284,118,88
24791,2948,1124,791,508,92,51,72
24792,1158,2546,793,524,345,55,71
24793,1068,2454,787,530,188,72,33
24794,1544,2138,789,480,256,29,24
24795,1151,890,788,491,72,73,27
24796,2534,2423,792,488,383,98,4
24797,2391,2676,788,528,111,9,76
24798,2299,490,790,521,132,86,34
24799,1794,566,790,534,357,40,78
24800,2819,2713,793,479,327,111,50
24801,1070,2400,787,557,245,52,57
24802,1354,2257,793,485,64,82,44
24803,1373,2470,788,543,63,2,23
24804,3037,1063,790,497,279,52,47
24805,3072,1189,787,512,158,38,22
24806,1332,1914,791,522,99,47,28
24807,1337,2470,790,490,145,11,20
24808,3106,2218,789,493,373,16,29
24809,2521,887,793,546,352,21,84
24810,2550,985,792,510,326,23,26
24811,1352,2623,788,544,39,32,20
24812,1762,2313,792,541,176,3,34
24813,2264,834,788,549,139,16,38
24814,2712,1784,789,525,242,106,14
24815,2896,1507,787,551,140,10,79
24816,1397,1733,789,532,26,48,10
24817,1050,2021,789,554,200,78,85
24818,2449,1791,793,555,291,57,56
24819,2092,671,787,524,173,94,88
24820,1642,934,791,510,161,36,47
24821,1980,2359,792,532,49,99,27
24822,822,1369,791,495,358,95,52
24823,2888,2721,791,526,181,110,25
24824,1732,2446,790,495,100,63,53
24825,2973,2363,788,516,71,59,15
24826,2696,1951,787,548,127,104,56
24827,1201,2437,789,550,258,34,3
24828,2132,430,791,525,39,43,1
24829,1806,1104,792,480,115,98,22
24830,998,1769,791,491,222,10,14
24831,2975,899,791,525,51,41,48
24832,1861,1654,792,493,391,22,4
24833,2729,2253,789,525,145,39,89
24834,2172,622,793,497,128,53,72
24835,958,2864,790,515,330,118,32
24836,1537,2315,793,508,253,59,70
24837,1919,1384,792,560,161,3,56
24838,2265,2667,788,506,16,93,36
24839,1060,2013,787,517,365,61,29
24840,894,2205,788,548,282,119,26
24841,2647,1781,793,554,346,8,15
24842,1161,1303,787,483,211,47,37
24843,1838,823,789,520,353,40,4
24844,1819,1266,791,536,19,84,2
24845,1877,1051,789,527,291,79,85
24846,2116,1934,793,496,121,95,81
24847,2498,1583,789,550,276,117,24
24848,3010,2309,788,504,381,36,29
24849,3027,2214,790,520,245,20,67
24850,3033,1602,787,559,300,86,89
24851,959,1353,790,495,293,55,72
24852,1569,1108,790,503,294,39,75
24853,1677,414,789,546,33,7,48
24854,1958,2078,792,536,350,36,89
24855,2999,1032,793,487,184,40,51
24856,1344,1722,793,560,172,73,84
24857,1924,2484,792,528,371,21,45
24858,1132,2309,790,518,14,53,72
24859,1336,2712,791,499,56,111,79
24860,1224,2842,793,526,264,101,54
24861,1751,480,791,518,323,111,83
24862,2681,1907,792,496,282,4,30
24863,2879,1545,788,498,386,49,8
24864,2899,1041,793,527,94,2,52
24865,2163,1316,793,518,319,93,65
24866,1970,1729,787,549,45,21,19
24867,2871,888,789,483,29,38,67
24868,2482,507,789,536,279,114,69
24869,2787,651,792,558,265,96,36
24870,1731,535,790,490,124,80,34
24871,2343,984,793,521,83,79,40
24872,2322,2688,788,510,275,93,65
24873,1838,2130,792,559,323,60,83
24874,1878,883,787,481,327,114,75
24875,1483,800,792,509,32,55,30
24876,1762,1231,789,554,194,87,40
24877,1559,1926,788,513,241,2,49
24878,2543,1996,787,542,100,112,21
24879,1213,2832,789,507,377,69,51
24880,1451,1944,790,515,190,86,72
24881,3221,2321,792,531,153,97,58
24882,2285,2683,790,558,274,38,6
24883,2704,2135,792,486,246,0,20
24884,2069,1294,787,503,200,80,75
24885,2293,573,792,511,21,19,84
24886,3096,2613,788,515,137,64,25
24887,3126,2788,789,509,183,82,52
24888,2226,1790,790,499,3,116,18
24889,2327,1110,793,519,71,111,76
24890,3063,2595,788,493,340,39,54
24891,2556,1847,790,495,139,37,70
24892,952,2614,790,555,277,80,37
24893,2660,2399,790,533,78,119,66
24894,2929,1653,790,495,339,15,66
24895,1298,1881,790,552,196,69,14
24896,2285,2800,793,533,191,75,19
24897,1483,1500,788,535,13,43,52
24898,1563,2378,787,492,77,53,46
24899,2444,1752,792,539,203,80,44
24900,1178,2357,792,532,7,72,8
24901,1386,627,790,512,252,87,35
24902,2151,566,793,510,129,7,65
24903,957,953,792,487,16,96,8
24904,2598,861,787,532,358,113,51
24905,1277,2388,793,558,156,112,13
24906,980,2378,788,494,381,29,27
24907,2717,1775,792,529,100,112,75
24908,839,774,788,517,304,30,13
24909,2078,2087,792,504,217,75,87
24910,2839,493,790,541,348,19,15
24911,2289,422,789,501,139,111,36
24912,2631,1024,792,524,344,73,71
24913,2697,2457,789,502,29,27,55
24914,1895,1823,788,511,31,30,37
24915,1986,950,792,485,102,50,64
24916,2844,408,788,507,81,101,71
24917,845,2145,788,517,381,110,78
24918,2452,2593,787,556,338,96,75
24919,3033,948,793,525,293,93,60
24920,838,445,789,506,121,37,18
24921,2920,1892,792,547,60,38,48
24922,2841,2884,792,557,363,80,52
24923,1888,2799,791,560,5,103,60
24924,1839,1339,792,492,48,74,1
24925,2782,2633,787,537,363,30,1
24926,2219,1565,789,558,340,117,75
24927,1008,2654,789,517,127,108,26
24928,1882,1991,787,510,313,18,69
24929,1643,675,787,516,59,50,21
24930,999,1360,787,483,68,37,6
24931,2350,1885,792,525,289,69,62
24932,2763,2712,789,537,293,119,58
24933,1563,2115,790,537,394,26,74
24934,2396,1509,789,542,374,62,32
24935,1998,1272,788,558,55,60,10
24936,1229,2326,791,513,139,102,58
24937,1631,1188,792,531,220,95,32
24938,951,2878,788,510,203,114,32
24939,2689,714,788,513,51,78,34
24940,2534,1573,790,494,86,40,65
24941,2470,1218,790,502,55,30,33
24942,1649,2308,787,495,307,91,69
24943,2650,884,793,560,93,70,81
24944,2069,2665,792,489,318,28,56
24945,1946,1409,791,534,230,9,43
24946,1490,1991,787,498,159,40,11
24947,2082,1138,787,511,132,11,38
24948,2532,2457,793,533,167,61,87
24949,1976,1234,792,485,245,39,47
24950,2395,1766,788,505,329,89,62
24951,3109,1083,793,552,382,38,87
24952,2756,2352,789,511,22,46,57
24953,945,1922,789,521,392,94,51
24954,3048,498,793,521,223,28,47
24955,2108,1019,790,488,82,2,49
24956,947,2922,790,521,1,17,57
24957,2666,2464,791,532,252,71,71
24958,1907,2408,789,510,360,63,1
24959,1609,596,788,531,5,15,1
24960,3165,767,791,487,108,9,5
24961,2674,1717,792,518,208,93,44
24962,3167,2271,790,518,310,30,53
24963,2745,2805,789,517,296,23,60
24964,1562,2544,789,508,204,25,17
24965,2092,950,789,513,235,45,4
24966,3197,1230,792,555,391,107,27
24967,1861,2808,790,530,358,75,82
24968,3101,883,792,542,121,30,33
24969,2167,2714,787,558,182,75,74
24970,2800,2132,791,515,214,113,89
24971,1194,1421,790,528,154,29,2
24972,990,2095,788,511,63,82,4
24973,1956,2599,789,529,367,76,20
24974,2715,1675,790,504,73,93,71
24975,2293,892,789,559,49,104,79
24976,1915,1080,788,511,239,100,32
24977,1335,2477,791,529,384,82,23
24978,2616,459,792,501,12,9,9
24979,1131,1299,793,541,374,3,28
24980,2636,2056,790,488,121,104,1
24981,1837,872,788,559,308,116,50
24982,3160,2309,792,531,349,15,27
24983,1010,2700,793,527,251,95,54
24984,1466,2898,793,514,77,16,18
24985,1118,1233,788,486,23,54,65
24986,3151,978,792,549,247,35,79
24987,2186,1255,788,478,171,6,71
24988,2684,1014,790,517,178,101,37
24989,1562,1898,788,560,187,49,54
24990,2095,1761,788,532,197,89,13
24991,2610,2411,788,479,315,93,34
24992,3046,1347,791,481,37,85,56
24993,2894,1574,790,478,311,11,19
24994,2925,2774,788,484,124,97,72
24995,2691,506,789,521,290,94,51
24996,2838,530,793,519,24,28,34
24997,1026,1267,789,513,371,45,66
24998,1764,2287,788,541,57,95,87
24999,1469,1644,789,558,232,65,54
25000,2529,2450,789,487,136,104,88
25001,1823,1065,789,557,255,27,47
25002,1217,1065,793,489,313,64,15
25003,2296,468,788,555,195,9,56
25004,2610,2855,793,550,41,16,18
25005,2503,1952,790,486,188,67,64
25006,1818,2690,790,486,160,42,46
25007,2453,422,790,545,1,83,88
25008,2689,2224,791,513,35,90,79
25009,1556,1956,787,480,138,42,46
25010,990,2755,788,500,138,11,80
25011,948,1260,789,478,243,26,25
25012,1394,2178,793,480,389,13,1
25013,1479,1732,789,511,66,103,5
25014,2181,718,788,541,307,53,51
25015,1868,1198,790,489,393,38,4
25016,2473,765,790,501,361,99,7
25017,2809,2055,788,496,275,44,37
25018,2379,2021,788,498,341,3,49
25019,2793,1936,790,553,380,92,30
25020,1000,1644,789,545,269,8,6
25021,1307,2102,789,539,273,6,6
25022,3231,1256,787,522,244,108,63
25023,817,1523,791,538,155,79,61
25024,2755,2290,788,496,35,73,40
25025,874,1274,791,524,309,70,41
25026,3138,2245,790,509,308,64,59
25027,1764,1829,791,525,236,40,24
25028,3178,1346,791,498,283,45,64
25029,2191,941,789,537,109,51,16
25030,2955,876,792,494,37,44,38
25031,2387,2773,789,546,324,106,17
25032,1134,564,792,535,162,53,31
25033,2628,906,791,513,20,71,8
25034,2911,1485,790,528,313,112,44
25035,1694,499,792,557,157,16,31
25036,1242,907,789,553,258,27,10
25037,1191,1955,791,525,288,6,65
25038,2917,1086,791,539,334,116,48
25039,2540,1793,791,549,214,24,27
25040,3024,1355,789,517,319,79,37
25041,1571,2374,790,532,6,1,2
25042,2405,2432,789,554,329,70,22
25043,3204,1264,793,538,111,119,13
25044,1224,1333,791,506,170,41,81
25045,1280,2918,789,511,26,29,24
25046,1607,2039,787,549,382,109,75
25047,1090,1402,791,550,198,44,60
25048,1539,2512,791,539,339,110,2
25049,2806,2452,790,484,6,102,82
25050,1359,1157,793,514,118,68,5
25051,1418,2814,788,493,25,77,67
25052,825,1080,790,556,276,11,62
25053,1868,1427,793,515,392,6,65
25054,2746,2222,789,509,39,15,76
25055,2169,2287,789,536,357,61,36
25056,2272,497,792,510,234,24,52
25057,1939,2506,792,541,128,18,34
25058,1008,464,787,505,271,60,83
25059,2059,466,789,521,146,2,44
25060,3062,1808,788,493,167,81,86
25061,2413,1694,792,551,218,12,59
25062,2594,1959,793,532,32,27,51
25063,2359,552,791,542,226,39,70
25064,935,2265,792,510,70,89,6
25065,3014,2515,790,506,350,12,33
25066,1196,2241,787,510,262,26,59
25067,1240,2344,791,534,143,85,55
25068,2852,1968,790,557,186,70,86
25069,1683,2156,787,510,6,81,54
25070,1934,2680,788,480,57,26,76
25071,1155,2687,790,492,203,35,1
25072,2016,760,791,523,276,63,26
25073,2343,640,791,483,239,6,87
25074,1648,1862,790,548,67,16,71
25075,3090,2767,787,516,157,72,17
25076,1796,2561,793,524,344,70,25
25077,2720,425,792,544,235,87,53
