FullDate,Category,AvgStock,AvgDOH,StockoutRate,AvgUnitCost,AvgInventoryValue,GMROI
2023-08-31,Interior,300,72,300,507.880000,152364.000000,0.013518
2023-08-31,Lighting,261,46,261,720.296666,187997.429826,0.014761
2023-08-31,Performance,116,56,116,940.700000,109121.200000,0.020757
2023-08-31,Suspension,173,10,173,979.090000,169382.570000,0.007962
2023-08-31,Towing,7,60,7,708.150000,4957.050000,0.260592
2023-09-01,Exterior,166,58,166,215.640000,35796.240000,0.059815
2023-09-01,Lighting,351,16,351,1458.540000,511947.540000,0.003944
2023-09-01,Performance,180,49,180,750.002000,135000.360000,-0.000199
2023-09-01,Towing,249,64,249,567.620000,141337.380000,0.008585
2023-09-02,Exterior,281,51,281,841.720000,236523.320000,0.013092
2023-09-02,Interior,222,34,222,351.315000,77991.930000,0.019088
2023-09-02,Lighting,144,37,144,180.325000,25966.800000,0.107355
2023-09-02,Performance,184,1,184,1033.030000,190077.520000,0.025339
2023-09-02,Suspension,65,40,65,250.910000,16309.150000,0.062490
2023-09-02,Towing,82,51,82,850.030000,69702.460000,0.012355
2023-09-03,Exterior,296,38,296,398.877500,118067.740000,0.051212
2023-09-03,Lighting,351,72,351,565.730000,198571.230000,0.013285
2023-09-03,Performance,284,57,284,942.435000,267651.540000,0.006613
2023-09-03,Suspension,293,44,293,527.605000,154588.265000,0.014852
2023-09-03,Towing,122,31,122,1009.700000,123183.400000,0.005373
2023-09-04,Exterior,206,41,206,776.157500,159888.445000,0.018412
2023-09-04,Interior,267,54,267,532.192500,142095.397500,0.015705
2023-09-04,Lighting,240,88,240,798.270000,191584.800000,0.013447
2023-09-04,Performance,194,33,194,510.105000,98960.370000,0.040905
2023-09-04,Suspension,146,36,146,646.592000,94402.432000,0.022256
2023-09-04,Towing,250,50,250,934.870000,233717.500000,0.006120
2023-09-05,Exterior,71,32,71,484.820000,34422.220000,0.091120
2023-09-05,Interior,71,52,71,833.770000,59197.670000,0.055614
2023-09-05,Lighting,209,49,209,376.500000,78688.500000,0.015747
2023-09-05,Performance,74,72,74,1062.940000,78657.560000,0.030589
2023-09-05,Suspension,190,54,190,1296.453333,246326.133270,0.005339
2023-09-05,Towing,188,41,188,639.270000,120182.760000,0.029422
2023-09-06,Exterior,283,56,283,497.305000,140737.315000,0.031705
2023-09-06,Interior,14,65,14,515.000000,7210.000000,0.349787
2023-09-06,Lighting,163,39,163,202.655000,33032.765000,0.054247
2023-09-06,Performance,88,35,88,441.192500,38824.940000,0.089166
2023-09-06,Towing,221,26,221,458.350000,101295.350000,0.001744
2023-09-07,Interior,118,62,118,494.792000,58385.456000,0.037902
2023-09-07,Lighting,116,49,116,946.150000,109753.400000,0.020074
2023-09-07,Performance,246,45,246,724.696666,178275.379836,0.017261
2023-09-07,Suspension,119,41,119,633.080000,75336.520000,0.026245
2023-09-08,Exterior,229,37,229,677.250000,155090.250000,0.016279
2023-09-08,Interior,167,41,167,895.452500,149540.567500,0.012856
2023-09-08,Lighting,251,55,251,229.445000,57590.695000,0.035617
2023-09-08,Performance,241,31,241,1002.934000,241707.094000,0.008663
2023-09-08,Suspension,194,56,194,1092.430000,211931.420000,0.011815
2023-09-08,Towing,23,42,23,735.590000,16918.570000,0.126138
2023-09-09,Exterior,216,55,216,491.210000,106101.360000,0.017218
2023-09-09,Lighting,126,79,126,547.350000,68966.100000,0.018770
2023-09-09,Performance,143,34,143,693.416000,99158.488000,0.053860
2023-09-09,Towing,180,55,180,631.203333,113616.599940,0.006202
2023-09-10,Exterior,231,32,231,901.188000,208174.428000,0.010099
2023-09-10,Interior,29,87,29,102.420000,2970.180000,0.270980
2023-09-10,Lighting,160,35,160,541.135000,86581.600000,0.018534
2023-09-10,Performance,266,34,266,934.945000,248695.370000,0.010620
2023-09-10,Suspension,368,73,368,1028.710000,378565.280000,0.003343
2023-09-11,Exterior,60,28,60,896.850000,53811.000000,0.008938
2023-09-11,Interior,184,61,184,781.940000,143876.960000,0.007538
2023-09-11,Lighting,30,36,30,574.620000,17238.600000,0.127166
2023-09-11,Performance,206,62,206,741.305000,152708.830000,0.025303
2023-09-11,Suspension,250,57,250,1319.430000,329857.500000,0.006336
2023-09-12,Exterior,284,38,284,602.886666,171219.813144,0.001682
2023-09-12,Interior,128,42,128,771.070000,98696.960000,0.015810
2023-09-12,Lighting,233,23,233,853.190000,198793.270000,0.010577
2023-09-12,Performance,34,38,34,792.925000,26959.450000,0.103995
2023-09-12,Suspension,171,53,171,293.890000,50255.190000,0.030610
2023-09-13,Exterior,136,13,136,993.020000,135050.720000,0.027610
2023-09-13,Interior,295,4,295,862.135000,254329.825000,0.006638
2023-09-13,Performance,157,35,157,770.697500,120999.507500,0.043796
2023-09-13,Suspension,128,78,128,493.200000,63129.600000,0.051295
2023-09-14,Exterior,226,51,226,894.743333,202211.993258,0.028976
2023-09-14,Interior,132,30,132,571.210000,75399.720000,0.003863
2023-09-14,Performance,125,46,125,929.116666,116139.583250,0.014655
2023-09-14,Suspension,207,56,207,553.953333,114668.339931,0.007016
2023-09-14,Towing,138,48,138,567.730000,78346.740000,0.021500
2023-09-15,Exterior,201,46,201,872.975000,175467.975000,0.020547
2023-09-15,Lighting,171,44,171,493.485000,84385.935000,0.012654
2023-09-15,Performance,355,37,355,574.540000,203961.700000,0.017313
2023-09-16,Exterior,95,62,95,451.453333,42888.066635,0.054526
2023-09-16,Interior,268,65,268,838.085000,224606.780000,0.007128
2023-09-16,Lighting,155,89,155,430.070000,66660.850000,0.026414
2023-09-16,Towing,189,43,189,1441.065000,272361.285000,0.008247
2023-09-17,Exterior,202,22,202,940.465000,189973.930000,0.025420
2023-09-17,Interior,167,87,167,244.710000,40866.570000,0.022453
2023-09-17,Lighting,236,62,236,734.055000,173236.980000,0.016906
2023-09-17,Performance,243,34,243,561.602500,136469.407500,0.028059
2023-09-17,Suspension,171,67,171,1066.102500,182303.527500,0.011322
2023-09-18,Exterior,95,28,95,992.417500,94279.662500,0.016042
2023-09-18,Interior,103,64,103,1098.533333,113148.933299,0.016811
2023-09-18,Performance,312,58,312,977.645000,305025.240000,0.016349
2023-09-18,Suspension,130,48,130,658.332500,85583.225000,0.008883
2023-09-19,Exterior,182,44,182,580.035000,105566.370000,0.050941
2023-09-19,Interior,150,50,150,86.525000,12978.750000,0.184356
2023-09-19,Lighting,286,59,286,541.090000,154751.740000,0.013489
2023-09-19,Performance,212,35,212,490.884000,104067.408000,0.023057
2023-09-19,Suspension,22,81,22,979.090000,21539.980000,0.140895
2023-09-19,Towing,4,85,4,221.060000,884.240000,-0.104767
2023-09-20,Exterior,183,38,183,752.412000,137691.396000,0.025023
2023-09-20,Interior,149,21,149,161.640000,24084.360000,0.075180
2023-09-20,Lighting,48,32,48,1315.810000,63158.880000,0.024326
2023-09-20,Performance,342,78,342,866.880000,296472.960000,0.013597
2023-09-20,Suspension,359,58,359,673.590000,241818.810000,0.003386
2023-09-20,Towing,219,45,219,755.610000,165478.590000,0.003491
2023-09-21,Exterior,189,43,189,978.393333,184916.339937,0.017713
2023-09-21,Lighting,230,66,230,772.883333,177763.166590,0.011545
2023-09-21,Performance,341,75,341,259.160000,88373.560000,0.044096
2023-09-21,Suspension,229,2,229,140.530000,32181.370000,0.027046
2023-09-22,Exterior,163,51,163,662.435000,107976.905000,0.019038
2023-09-22,Performance,103,14,103,1195.780000,123165.340000,0.016492
2023-09-22,Suspension,281,28,281,1142.880000,321149.280000,0.002014
2023-09-22,Towing,186,24,186,759.650000,141294.900000,0.014134
2023-09-23,Exterior,343,45,343,550.780000,188917.540000,0.015228
2023-09-23,Interior,279,59,279,623.447500,173941.852500,0.002121
2023-09-23,Lighting,14,35,14,260.990000,3653.860000,0.769490
2023-09-23,Performance,224,39,224,966.200000,216428.800000,0.012190
2023-09-23,Suspension,122,64,122,554.750000,67679.500000,0.033451
2023-09-23,Towing,281,62,281,735.295000,206617.895000,0.004366
2023-09-24,Exterior,206,52,206,592.322000,122018.332000,0.013119
2023-09-24,Lighting,155,51,155,597.106000,92551.430000,0.019492
2023-09-24,Performance,122,63,122,416.383333,50798.766626,0.084513
2023-09-24,Suspension,62,79,62,1059.630000,65697.060000,0.027469
2023-09-25,Exterior,178,35,178,479.530000,85356.340000,0.052048
2023-09-25,Lighting,139,32,139,302.045000,41984.255000,0.006864
2023-09-25,Performance,295,32,295,744.476666,219620.616470,0.017897
2023-09-25,Suspension,329,9,329,826.330000,271862.570000,0.003412
2023-09-25,Towing,16,82,16,728.260000,11652.160000,0.200394
2023-09-26,Exterior,320,24,320,374.605000,119873.600000,0.036754
2023-09-26,Lighting,213,34,213,782.256666,166620.669858,0.017372
2023-09-26,Performance,143,44,143,981.320000,140328.760000,0.024291
2023-09-26,Towing,239,50,239,323.660000,77354.740000,0.019865
2023-09-27,Exterior,252,52,252,498.024000,125502.048000,0.021774
2023-09-27,Interior,94,77,94,390.110000,36670.340000,0.034062
2023-09-27,Lighting,102,66,102,1027.300000,104784.600000,0.009965
2023-09-27,Performance,231,37,231,1140.463333,263447.029923,0.003934
2023-09-27,Suspension,163,86,163,871.370000,142033.310000,0.004752
2023-09-27,Towing,133,73,133,650.790000,86555.070000,0.014254
2023-09-28,Exterior,59,83,59,629.790000,37157.610000,0.049021
2023-09-28,Lighting,77,32,77,354.760000,27316.520000,0.041844
2023-09-28,Performance,368,66,368,633.090000,232977.120000,0.010203
2023-09-28,Towing,119,36,119,297.235000,35370.965000,0.048831
2023-09-29,Exterior,303,45,303,698.186666,211550.559798,0.019120
2023-09-29,Lighting,339,3,339,741.970000,251527.830000,0.007511
2023-09-29,Performance,190,73,190,549.253333,104358.133270,0.065859
2023-09-29,Suspension,255,6,255,75.720000,19308.600000,0.094727
2023-09-29,Towing,307,8,307,135.440000,41580.080000,0.007202
2023-09-30,Exterior,158,54,158,790.177500,124848.045000,0.036317
2023-09-30,Interior,156,21,156,466.563333,72783.879948,0.006392
2023-09-30,Lighting,114,81,114,906.260000,103313.640000,0.015446
2023-09-30,Performance,17,69,17,650.340000,11055.780000,0.222650
2023-09-30,Suspension,156,58,156,559.536666,87287.719896,0.025782
2023-09-30,Towing,210,52,210,1053.750000,221287.500000,0.004608
2023-10-01,Exterior,195,31,195,420.190000,81937.050000,0.031897
2023-10-01,Interior,115,30,115,1397.920000,160760.800000,0.014296
2023-10-01,Lighting,43,35,43,430.070000,18493.010000,0.075574
2023-10-01,Performance,109,48,109,401.980000,43815.820000,0.061716
2023-10-01,Suspension,136,37,136,835.300000,113600.800000,0.008046
2023-10-01,Towing,275,7,275,619.030000,170233.250000,-0.002004
2023-10-02,Exterior,215,46,215,816.896000,175632.640000,0.015606
2023-10-02,Interior,248,75,248,47.230000,11713.040000,0.143167
2023-10-02,Lighting,125,17,125,326.555000,40819.375000,0.022931
2023-10-02,Performance,33,43,33,194.070000,6404.310000,0.761203
2023-10-02,Suspension,187,60,187,1021.990000,191112.130000,0.010720
2023-10-02,Towing,313,52,313,350.310000,109647.030000,0.018016
2023-10-03,Exterior,207,39,207,792.990000,164148.930000,0.018826
2023-10-03,Interior,286,30,286,1070.690000,306217.340000,0.002232
2023-10-03,Lighting,361,54,361,325.430000,117480.230000,0.018670
2023-10-03,Performance,249,34,249,866.640000,215793.360000,0.009662
2023-10-03,Suspension,141,46,141,318.920000,44967.720000,0.001873
2023-10-03,Towing,372,85,372,1107.980000,412168.560000,0.000534
2023-10-04,Interior,130,71,130,835.930000,108670.900000,0.013785
2023-10-04,Lighting,197,42,197,728.892500,143591.822500,0.009328
2023-10-04,Performance,154,42,154,740.955000,114107.070000,0.019232
2023-10-04,Suspension,217,28,217,700.726000,152057.542000,0.012576
2023-10-05,Interior,194,87,194,1214.190000,235552.860000,0.005444
2023-10-05,Lighting,154,42,154,451.683333,69559.233282,0.029802
2023-10-05,Performance,138,41,138,953.775714,131621.048532,0.026869
2023-10-05,Suspension,321,62,321,583.260000,187226.460000,0.004417
2023-10-06,Exterior,86,30,86,964.104000,82912.944000,0.046791
2023-10-06,Interior,201,60,201,966.335000,194233.335000,0.011035
2023-10-06,Lighting,281,51,281,610.866666,171653.533146,0.007087
2023-10-06,Performance,117,78,117,682.255000,79823.835000,0.032666
2023-10-06,Suspension,303,32,303,829.855000,251446.065000,0.007752
2023-10-06,Towing,106,27,106,914.800000,96968.800000,0.021046
2023-10-07,Exterior,286,46,286,421.605000,120579.030000,0.038912
2023-10-07,Interior,195,33,195,984.945000,192064.275000,0.008932
2023-10-07,Lighting,202,57,202,205.545000,41520.090000,0.011999
2023-10-07,Performance,321,63,321,392.356666,125946.489786,0.027210
2023-10-07,Suspension,275,40,275,626.990000,172422.250000,0.012847
2023-10-07,Towing,239,61,239,989.570000,236507.230000,0.007973
2023-10-08,Exterior,218,31,218,696.386666,151812.293188,0.026868
2023-10-08,Performance,290,67,290,496.567500,144004.575000,0.044117
2023-10-08,Suspension,106,55,106,808.843333,85737.393298,0.013978
2023-10-09,Exterior,305,54,305,476.150000,145225.750000,0.010094
2023-10-09,Interior,154,11,154,827.330000,127408.820000,0.007680
2023-10-09,Lighting,200,57,200,963.550000,192710.000000,0.011118
2023-10-09,Performance,247,28,247,621.300000,153461.100000,0.011922
2023-10-09,Suspension,360,85,360,221.830000,79858.800000,0.015934
2023-10-09,Towing,125,60,125,817.435000,102179.375000,0.011062
2023-10-10,Lighting,296,26,296,1001.020000,296301.920000,0.005812
2023-10-10,Performance,332,46,332,351.660000,116751.120000,0.024415
2023-10-10,Suspension,151,33,151,574.480000,86746.480000,0.018966
2023-10-11,Exterior,187,55,187,528.183333,98770.283271,0.051574
2023-10-11,Interior,364,2,364,610.730000,222305.720000,0.005988
2023-10-11,Lighting,330,48,330,951.140000,313876.200000,0.006825
2023-10-11,Performance,191,34,191,641.807500,122585.232500,0.049523
2023-10-11,Suspension,276,59,276,1389.470000,383493.720000,0.003911
2023-10-11,Towing,51,45,51,539.990000,27539.490000,0.019805
2023-10-12,Exterior,116,48,116,546.088333,63346.246628,0.026637
2023-10-12,Interior,157,34,157,1165.290000,182950.530000,0.012878
2023-10-12,Lighting,153,59,153,1029.800000,157559.400000,0.004046
2023-10-12,Performance,218,46,218,645.186666,140650.693188,0.017049
2023-10-12,Suspension,272,35,272,728.493333,198150.186576,0.008878
2023-10-13,Exterior,177,45,177,488.393333,86445.619941,0.036846
2023-10-13,Interior,363,52,363,476.470000,172958.610000,0.003966
2023-10-13,Lighting,134,42,134,1100.875000,147517.250000,0.006650
2023-10-13,Performance,372,37,372,698.650000,259897.800000,0.011458
2023-10-13,Towing,314,17,314,938.060000,294550.840000,0.002256
2023-10-14,Exterior,265,24,265,565.136666,149761.216490,0.026878
2023-10-14,Interior,132,15,132,93.560000,12349.920000,0.106692
2023-10-14,Lighting,291,28,291,151.175000,43991.925000,0.054282
2023-10-14,Performance,158,36,158,885.005000,139830.790000,0.006348
2023-10-15,Exterior,202,59,202,672.248000,135794.096000,0.027614
2023-10-15,Interior,144,76,144,57.250000,8244.000000,0.205006
2023-10-15,Lighting,265,32,265,624.490000,165489.850000,0.000194
2023-10-15,Performance,248,33,248,437.260000,108440.480000,0.009414
2023-10-15,Suspension,56,53,56,434.140000,24311.840000,0.106876
2023-10-15,Towing,204,14,204,1147.120000,234012.480000,0.002307
2023-10-16,Exterior,177,42,177,865.293333,153156.919941,0.012679
2023-10-16,Interior,168,29,168,548.666000,92175.888000,0.008777
2023-10-16,Lighting,232,39,232,299.426666,69466.986512,0.019557
2023-10-16,Performance,125,47,125,367.066666,45883.333250,0.048166
2023-10-16,Suspension,387,10,387,843.100000,326279.700000,0.005678
2023-10-17,Exterior,324,25,324,387.415000,125522.460000,0.023177
2023-10-17,Lighting,301,44,301,647.465000,194886.965000,0.001172
2023-10-17,Performance,147,57,147,567.181666,83375.704902,0.047457
2023-10-17,Suspension,156,73,156,841.566666,131284.399896,0.007199
2023-10-17,Towing,7,48,7,397.240000,2780.680000,0.453554
2023-10-18,Exterior,104,39,104,77.340000,8043.360000,0.211470
2023-10-18,Interior,123,28,123,378.430000,46546.890000,0.027647
2023-10-18,Lighting,33,9,33,809.390000,26709.870000,0.053097
2023-10-18,Performance,157,38,157,1036.660000,162755.620000,0.018753
2023-10-18,Suspension,155,32,155,310.360000,48105.800000,0.046497
2023-10-19,Exterior,206,57,206,714.463333,147179.446598,0.010626
2023-10-19,Interior,252,36,252,688.833333,173585.999916,0.012922
2023-10-19,Lighting,354,35,354,701.520000,248338.080000,0.002993
2023-10-19,Performance,187,75,187,484.420000,90586.540000,0.028516
2023-10-19,Suspension,235,40,235,546.852500,128510.337500,0.003085
2023-10-19,Towing,349,1,349,882.180000,307880.820000,0.003014
2023-10-20,Exterior,190,40,190,716.730000,136178.700000,0.017245
2023-10-20,Interior,39,68,39,613.020000,23907.780000,0.062169
2023-10-20,Lighting,276,44,276,788.160000,217532.160000,0.009579
2023-10-20,Performance,194,73,194,631.755000,122560.470000,0.022965
2023-10-20,Suspension,255,59,255,294.680000,75143.400000,0.028769
2023-10-20,Towing,225,12,225,715.200000,160920.000000,0.009471
2023-10-21,Exterior,149,61,149,833.590000,124204.910000,0.018321
2023-10-21,Interior,40,57,40,1229.460000,49178.400000,0.025834
2023-10-21,Performance,260,7,260,1080.796666,281007.133160,0.005732
2023-10-21,Suspension,270,38,270,663.830000,179234.100000,0.006760
2023-10-22,Exterior,185,25,185,244.930000,45312.050000,0.091770
2023-10-22,Interior,217,59,217,1044.332000,226620.044000,0.007544
2023-10-22,Performance,246,53,246,234.435000,57671.010000,0.049146
2023-10-22,Suspension,360,62,360,230.600000,83016.000000,0.010266
2023-10-22,Towing,187,21,187,372.930000,69737.910000,0.006472
2023-10-23,Interior,166,83,166,233.250000,38719.500000,0.035752
2023-10-23,Lighting,222,45,222,613.944000,136295.568000,0.010163
2023-10-23,Performance,170,41,170,646.171666,109849.183220,0.034015
2023-10-23,Towing,203,87,203,427.325000,86746.975000,0.008022
2023-10-24,Exterior,150,49,150,542.095714,81314.357100,0.047014
2023-10-24,Interior,122,11,122,1066.440000,130105.680000,0.007718
2023-10-24,Lighting,247,43,247,408.318000,100854.546000,0.010236
2023-10-24,Performance,127,54,127,671.827500,85322.092500,0.032918
2023-10-24,Suspension,168,53,168,482.740000,81100.320000,0.046586
2023-10-24,Towing,72,52,72,1020.913333,73505.759976,0.017917
2023-10-25,Exterior,321,63,321,746.113333,239502.379893,0.014546
2023-10-25,Interior,275,51,275,739.440000,203346.000000,0.006056
2023-10-25,Lighting,103,80,103,165.540000,17050.620000,0.182166
2023-10-25,Performance,195,70,195,323.416666,63066.249870,0.033334
2023-10-26,Exterior,241,41,241,566.880000,136618.080000,0.012538
2023-10-26,Interior,385,26,385,1183.210000,455535.850000,0.000341
2023-10-26,Lighting,315,35,315,1121.470000,353263.050000,0.006066
2023-10-26,Performance,144,70,144,784.715000,112998.960000,0.028332
2023-10-26,Suspension,357,10,357,669.190000,238900.830000,0.007717
2023-10-27,Exterior,149,65,149,458.556666,68324.943234,0.047760
2023-10-27,Interior,219,41,219,391.330000,85701.270000,0.012609
2023-10-27,Performance,209,56,209,710.473333,148488.926597,0.009103
2023-10-27,Suspension,339,87,339,1498.880000,508120.320000,0.001970
2023-10-27,Towing,201,29,201,530.380000,106606.380000,0.011185
2023-10-28,Exterior,149,21,149,409.275000,60981.975000,0.084353
2023-10-28,Interior,213,63,213,1215.280000,258854.640000,0.013370
2023-10-28,Towing,206,24,206,225.000000,46350.000000,0.003284
2023-10-29,Exterior,8,83,8,806.510000,6452.080000,0.146771
2023-10-29,Performance,258,25,258,922.717500,238061.115000,0.015020
2023-10-29,Suspension,219,23,219,958.495000,209910.405000,-0.000022
2023-10-29,Towing,281,49,281,434.516666,122099.183146,0.019022
2023-10-30,Exterior,367,57,367,1182.430000,433951.810000,0.002976
2023-10-30,Interior,206,47,206,1016.470000,209392.820000,0.007585
2023-10-30,Lighting,245,64,245,687.920000,168540.400000,0.017245
2023-10-30,Performance,138,29,138,889.483333,122748.699954,0.014191
2023-10-30,Suspension,390,72,390,1064.860000,415295.400000,0.005141
2023-10-31,Exterior,144,5,144,608.790000,87665.760000,0.045609
2023-10-31,Interior,309,31,309,636.055000,196540.995000,0.015380
2023-10-31,Lighting,344,16,344,400.330000,137713.520000,0.010655
2023-10-31,Performance,236,45,236,662.010000,156234.360000,0.022293
2023-10-31,Suspension,113,77,113,1022.210000,115509.730000,0.013463
2023-10-31,Towing,170,65,170,431.093333,73285.866610,0.030580
2023-11-01,Exterior,188,20,188,503.440000,94646.720000,0.016619
2023-11-01,Interior,196,41,196,582.030000,114077.880000,0.017802
2023-11-01,Lighting,122,76,122,1091.360000,133145.920000,0.016938
2023-11-01,Performance,111,57,111,586.505000,65102.055000,0.037194
2023-11-01,Suspension,139,43,139,617.417500,85821.032500,0.031926
2023-11-01,Towing,280,61,280,471.060000,131896.800000,0.015774
2023-11-02,Exterior,282,38,282,214.160000,60393.120000,0.052496
2023-11-02,Interior,150,30,150,474.393333,71158.999950,0.025612
2023-11-02,Lighting,102,57,102,641.058333,65387.949966,0.004512
2023-11-02,Performance,205,31,205,710.740000,145701.700000,0.015867
2023-11-02,Suspension,120,64,120,420.773333,50492.799960,0.032299
2023-11-02,Towing,317,85,317,318.330000,100910.610000,0.011345
2023-11-03,Exterior,235,57,235,672.867500,158123.862500,0.011173
2023-11-03,Interior,63,17,63,1243.420000,78335.460000,-0.006817
2023-11-03,Lighting,189,63,189,400.510000,75696.390000,0.040166
2023-11-03,Performance,180,40,180,567.580000,102164.400000,0.041319
2023-11-03,Suspension,196,25,196,291.025000,57040.900000,0.028119
2023-11-03,Towing,273,67,273,624.835000,170579.955000,0.013571
2023-11-04,Exterior,163,60,163,561.133750,91464.801250,0.037542
2023-11-04,Interior,359,45,359,1048.715000,376488.685000,0.000522
2023-11-04,Lighting,153,48,153,900.525000,137780.325000,0.014842
2023-11-04,Performance,165,24,165,699.010000,115336.650000,0.033545
2023-11-04,Suspension,193,63,193,392.880000,75825.840000,0.021366
2023-11-04,Towing,318,58,318,91.280000,29027.040000,0.113390
2023-11-05,Exterior,208,51,208,741.615000,154255.920000,0.022399
2023-11-05,Interior,183,72,183,483.960000,88564.680000,0.012606
2023-11-05,Lighting,356,49,356,552.690000,196757.640000,0.009268
2023-11-05,Performance,233,75,233,643.696000,149981.168000,0.018630
2023-11-05,Suspension,211,47,211,818.446666,172692.246526,0.007220
2023-11-05,Towing,249,41,249,566.223333,140989.609917,0.004034
2023-11-06,Exterior,273,52,273,599.117142,163558.979766,0.023621
2023-11-06,Interior,148,15,148,696.200000,103037.600000,-0.000341
2023-11-06,Lighting,155,15,155,1154.730000,178983.150000,0.003305
2023-11-06,Performance,104,21,104,289.760000,30135.040000,0.173925
2023-11-06,Suspension,236,12,236,1047.866666,247296.533176,0.003182
2023-11-06,Towing,86,83,86,1078.940000,92788.840000,0.000891
2023-11-07,Exterior,73,84,73,993.400000,72518.200000,0.048974
2023-11-07,Lighting,341,46,341,72.330000,24664.530000,0.026812
2023-11-07,Performance,153,41,153,472.465000,72287.145000,0.044170
2023-11-07,Suspension,225,67,225,122.870000,27645.750000,0.041487
2023-11-07,Towing,236,51,236,816.265000,192638.540000,0.009642
2023-11-08,Exterior,99,59,99,469.670000,46497.330000,0.046833
2023-11-08,Interior,383,18,383,292.790000,112138.570000,0.009905
2023-11-08,Lighting,297,87,297,311.580000,92539.260000,0.027699
2023-11-08,Performance,49,58,49,995.860000,48797.140000,0.064558
2023-11-08,Suspension,249,4,249,230.600000,57419.400000,0.028851
2023-11-08,Towing,88,54,88,683.690000,60164.720000,0.012722
2023-11-09,Exterior,38,31,38,1147.700000,43612.600000,0.076178
2023-11-09,Interior,15,3,15,764.390000,11465.850000,0.157522
2023-11-09,Lighting,86,45,86,459.200000,39491.200000,0.058495
2023-11-09,Performance,140,33,140,807.200000,113008.000000,0.048664
2023-11-09,Towing,199,47,199,785.830000,156380.170000,0.005332
2023-11-10,Exterior,295,65,295,1185.085000,349600.075000,0.006373
2023-11-10,Lighting,175,74,175,1087.795000,190364.125000,0.009564
2023-11-10,Performance,290,71,290,389.800000,113042.000000,0.025696
2023-11-10,Suspension,65,45,65,870.580000,56587.700000,0.017343
2023-11-10,Towing,324,28,324,892.946666,289314.719784,0.004449
2023-11-11,Exterior,236,26,236,365.495000,86256.820000,0.032351
2023-11-11,Interior,244,52,244,1043.173333,254534.293252,0.004871
2023-11-11,Suspension,223,44,223,662.182000,147666.586000,0.007849
2023-11-11,Towing,305,57,305,967.756666,295165.783130,0.002794
2023-11-12,Exterior,197,47,197,584.520000,115150.440000,0.019229
2023-11-12,Lighting,13,44,13,1192.430000,15501.590000,0.165611
2023-11-12,Performance,152,78,152,866.195000,131661.640000,0.028539
2023-11-13,Exterior,322,46,322,612.420000,197199.240000,0.008191
2023-11-13,Interior,127,76,127,86.770000,11019.790000,0.168394
2023-11-13,Lighting,161,57,161,786.265000,126588.665000,0.006390
2023-11-13,Performance,249,43,249,707.258333,176107.324917,0.010634
2023-11-13,Suspension,152,32,152,524.616666,79741.733232,0.000967
2023-11-14,Lighting,172,85,172,397.900000,68438.800000,0.017283
2023-11-14,Performance,330,56,330,546.120000,180219.600000,0.011103
2023-11-14,Towing,86,47,86,217.400000,18696.400000,0.054881
2023-11-15,Exterior,227,30,227,543.210000,123308.670000,0.033135
2023-11-15,Interior,188,49,188,1124.545000,211414.460000,0.006455
2023-11-15,Lighting,188,52,188,557.675000,104842.900000,0.018412
2023-11-15,Performance,13,18,13,1124.810000,14622.530000,0.099961
2023-11-15,Suspension,112,46,112,730.590000,81826.080000,0.011199
2023-11-15,Towing,196,49,196,625.365000,122571.540000,0.006529
2023-11-16,Exterior,244,77,244,485.455000,118451.020000,0.032154
2023-11-16,Interior,265,41,265,925.207500,245179.987500,0.008514
2023-11-16,Performance,166,37,166,562.370000,93353.420000,0.026646
2023-11-16,Suspension,19,36,19,493.200000,9370.800000,0.077943
2023-11-16,Towing,246,34,246,460.795000,113355.570000,0.008759
2023-11-17,Exterior,227,37,227,834.802500,189500.167500,0.011741
2023-11-17,Interior,148,39,148,791.547500,117149.030000,0.018801
2023-11-17,Lighting,155,30,155,1130.090000,175163.950000,0.006058
2023-11-17,Performance,218,57,218,784.984000,171126.512000,0.023045
2023-11-18,Exterior,115,28,115,395.395000,45470.425000,0.025229
2023-11-18,Interior,134,39,134,466.280000,62481.520000,0.014985
2023-11-18,Lighting,104,49,104,1127.250000,117234.000000,0.011476
2023-11-18,Performance,175,44,175,741.323333,129731.583275,0.005905
2023-11-18,Suspension,379,20,379,277.670000,105236.930000,0.011036
2023-11-18,Towing,112,15,112,1141.460000,127843.520000,0.005372
2023-11-19,Exterior,284,33,284,860.065000,244258.460000,0.011267
2023-11-19,Interior,207,40,207,585.083333,121112.249931,0.012459
2023-11-19,Lighting,166,24,166,157.840000,26201.440000,0.118636
2023-11-19,Suspension,276,42,276,539.515000,148906.140000,0.007428
2023-11-19,Towing,200,58,200,561.166666,112233.333200,0.016044
2023-11-20,Exterior,229,31,229,253.536666,58059.896514,0.112826
2023-11-20,Interior,80,10,80,526.460000,42116.800000,0.079693
2023-11-20,Performance,220,49,220,513.285000,112922.700000,0.020915
2023-11-20,Towing,123,66,123,770.103333,94722.709959,0.027275
2023-11-21,Exterior,214,37,214,543.215000,116248.010000,0.037070
2023-11-21,Interior,200,44,200,1015.920000,203184.000000,0.002058
2023-11-21,Lighting,298,20,298,1121.470000,334198.060000,0.005589
2023-11-21,Performance,292,47,292,979.253333,285941.973236,0.013691
2023-11-21,Suspension,340,80,340,398.980000,135653.200000,0.011459
2023-11-21,Towing,183,40,183,428.035000,78330.405000,0.003713
2023-11-22,Exterior,267,38,267,651.316666,173901.549822,0.009634
