ShipmentFactID,DateID,CustomerID,ProductID,WarehouseID,CarrierID,LocationID,ShippingCost,DeliveryTimeDays
8330,1253,3072,2217,787,816,784,10.25,2
8331,1513,1084,2420,792,822,803,59.25,20
8332,1520,1200,1268,793,819,677,47.92,16
8333,2264,2910,1915,789,817,733,62.40,1
8334,1847,3428,2047,787,819,759,52.92,16
8335,2977,4053,2546,787,815,783,51.72,1
8336,3116,5868,540,790,815,812,16.25,20
8337,2666,1338,2724,790,821,881,18.55,25
8338,2405,933,584,791,816,764,59.90,7
8339,1347,3510,1050,791,817,783,36.57,25
8340,2555,5096,626,792,820,808,38.66,14
8341,2419,4709,1170,790,817,658,19.38,16
8342,2766,6841,2086,789,815,803,11.37,21
8343,2050,6400,2619,792,815,627,62.05,19
8344,2510,6068,1040,792,820,660,30.83,11
8345,1881,4672,2772,790,822,636,39.98,14
8346,1160,3318,768,793,823,827,61.41,3
8347,846,5172,2112,787,823,726,58.61,25
8348,2618,537,1237,790,816,670,47.50,12
8349,2463,6918,746,789,819,654,44.10,4
8350,1981,1382,1526,789,818,723,10.98,25
8351,2575,6210,1553,791,817,750,43.24,8
8352,986,3142,2694,788,823,793,30.89,17
8353,1152,3178,2773,788,823,613,41.22,14
8354,1916,3118,682,790,818,656,38.13,15
8355,1681,5105,1890,789,819,730,16.83,4
8356,821,1082,1265,793,820,676,19.58,13
8357,1380,2203,2065,788,823,577,58.64,9
8358,2277,2930,2890,788,822,622,31.74,24
8359,2423,2602,785,787,821,687,45.85,10
8360,2726,5148,1293,791,822,805,64.93,28
8361,977,1832,1683,791,820,636,24.77,26
8362,2153,6170,2170,792,816,680,25.94,11
8363,933,6636,392,793,822,861,17.87,20
8364,2846,1952,1060,792,820,764,45.60,16
8365,1937,3567,2588,789,818,792,42.10,6
8366,2418,7522,2487,792,817,841,48.79,27
8367,3180,3051,2389,790,817,733,32.69,14
8368,2917,4727,558,793,816,700,62.44,21
8369,1457,5427,411,790,816,756,18.94,20
8370,2103,7112,1702,787,823,671,45.40,6
8371,2405,6991,1369,787,816,664,27.34,25
8372,2635,5782,693,791,818,791,41.24,26
8373,2624,330,1915,793,821,702,54.61,12
8374,2605,6789,665,790,815,660,51.35,21
8375,1864,492,1404,790,817,866,20.25,12
8376,2467,5401,1589,788,823,654,34.20,10
8377,1101,7001,2676,787,819,874,44.03,8
8378,1900,4764,2096,788,821,756,14.47,6
8379,1997,3681,2105,792,822,737,47.86,19
8380,961,6074,1851,788,818,584,55.62,8
8381,2864,2044,888,788,819,784,62.23,11
8382,2641,4564,656,787,823,889,47.18,21
8383,1827,5122,1729,793,821,799,59.97,29
8384,2810,3207,1330,792,821,784,28.68,13
8385,2825,1508,2764,793,818,730,18.20,18
8386,941,5533,2625,792,818,850,18.61,18
8387,2959,1160,2574,792,823,591,51.46,1
8388,1059,2967,2514,789,821,666,45.07,6
8389,948,5496,2910,787,815,626,27.13,9
8390,2854,4693,611,789,823,629,46.27,23
8391,2658,5826,504,793,818,793,56.88,13
8392,3041,503,403,790,821,739,51.25,29
8393,2869,5400,1395,790,817,698,50.02,16
8394,2075,3124,2417,793,820,717,15.19,25
8395,1173,2314,2528,788,817,631,41.68,16
8396,2944,2302,2731,789,819,842,35.89,10
8397,2501,6160,688,793,820,886,39.67,7
8398,2180,3804,1873,793,817,717,40.70,6
8399,1771,441,1883,787,819,644,15.40,19
8400,2391,5529,1373,791,822,705,29.87,12
8401,1369,2322,1111,789,821,782,59.99,18
8402,951,3078,874,791,821,868,42.15,26
8403,3103,6259,2622,790,823,878,38.79,27
8404,1626,3096,1324,789,815,886,14.32,13
8405,1614,1136,2896,793,816,742,45.14,23
8406,1466,1995,2275,790,821,809,64.43,4
8407,2642,6537,2888,789,818,679,57.32,22
8408,3015,5795,1188,790,822,604,28.79,23
8409,3177,2172,2619,790,817,819,16.87,14
8410,1383,1940,1975,788,820,880,63.66,8
8411,2590,2558,2899,790,823,789,20.81,29
8412,1778,3572,855,791,815,631,45.89,10
8413,821,4519,2667,787,821,627,35.60,17
8414,1779,4576,2813,787,819,812,43.33,16
8415,3197,7561,952,789,821,615,32.04,19
8416,2877,6641,2124,793,819,775,31.17,3
8417,2375,2205,2896,790,823,754,59.12,13
8418,2305,315,1560,793,823,796,9.96,24
8419,1445,432,1538,787,817,762,12.10,8
8420,922,2855,467,788,821,817,12.55,26
8421,2744,5983,1846,793,815,791,14.02,25
8422,1755,744,1796,787,822,773,29.39,11
8423,2423,3441,907,787,815,846,60.20,25
8424,2429,2925,617,791,817,627,43.32,3
8425,2281,2842,2881,791,818,780,11.70,21
8426,2566,5147,895,787,820,772,52.52,16
8427,2560,2790,1370,787,818,669,39.43,17
8428,2119,478,684,788,819,887,51.81,22
8429,2225,3485,2323,790,818,736,59.13,28
8430,3094,7178,1563,788,823,721,38.35,16
8431,819,4946,2627,792,818,662,14.37,1
8432,1004,2700,1623,793,821,708,20.09,8
8433,1848,2674,2507,789,821,818,40.00,11
8434,983,1444,2717,789,823,888,59.52,25
8435,1365,3949,599,787,819,853,12.02,15
8436,1990,5435,1247,790,816,739,58.09,7
8437,1829,6914,1858,787,823,755,59.34,14
8438,1201,7047,1304,789,821,573,17.06,4
8439,3030,2517,1386,792,817,608,26.85,3
8440,2001,3156,2414,791,815,846,52.55,5
8441,1343,2439,1757,790,819,862,12.11,4
8442,1251,358,2151,791,819,631,53.08,23
8443,1818,5168,1018,792,821,652,55.40,17
8444,1788,3441,1433,789,818,716,20.25,28
8445,2875,3032,1516,792,820,646,58.18,29
8446,1489,1402,1365,787,820,834,29.13,7
8447,2482,387,2371,789,823,825,51.92,19
8448,1818,1092,2157,791,822,869,20.55,11
8449,2175,5331,1208,788,817,629,24.11,19
8450,836,1036,2054,791,822,622,27.75,13
8451,2931,4209,992,788,816,801,10.84,15
8452,1186,6469,709,790,816,763,46.74,16
8453,1268,3555,1575,787,822,629,38.93,20
8454,2091,4080,1774,790,818,845,36.43,21
8455,2902,1505,2594,792,821,724,64.63,9
8456,1856,4527,1739,791,820,734,28.51,14
8457,1524,6174,882,793,821,667,31.41,18
8458,2631,6307,399,791,822,704,56.06,12
8459,2899,5434,1724,789,816,805,24.01,4
8460,2441,236,884,787,822,695,40.31,8
8461,833,5721,2002,787,816,603,30.25,18
8462,1779,6206,2773,791,821,793,62.90,14
8463,2111,537,616,788,816,675,21.25,21
8464,3131,6211,944,789,817,690,43.25,7
8465,1343,6290,1669,790,818,618,36.25,22
8466,2197,3354,1404,787,818,779,55.66,20
8467,3163,4172,1193,788,815,695,12.48,2
8468,2233,6685,2759,788,821,718,58.86,11
8469,2127,1603,1943,793,821,845,64.70,1
8470,1537,2641,522,790,815,709,24.77,23
8471,1732,2941,2429,792,820,786,50.17,13
8472,2388,7154,2504,792,815,579,40.63,19
8473,3208,5015,1297,789,816,607,28.15,12
8474,2943,5471,431,793,817,793,64.37,29
8475,819,4554,1062,792,820,773,43.75,12
8476,2478,5035,1959,792,817,700,11.75,12
8477,1336,2265,1197,791,815,748,62.38,19
8478,2362,7145,2346,793,815,680,64.11,7
8479,2762,6545,490,792,817,832,50.16,20
8480,1871,3207,2384,790,822,887,29.85,11
8481,2405,4345,1795,793,815,876,53.81,26
8482,2612,661,1960,790,819,839,54.43,12
8483,928,2598,398,792,815,576,15.20,8
8484,2321,5921,2334,789,820,889,52.80,3
8485,1919,7263,975,787,819,619,56.34,2
8486,1976,6990,2874,793,820,755,31.29,3
8487,2955,2265,616,787,819,797,38.12,21
8488,3045,7397,445,792,821,870,35.23,14
8489,2421,2751,1289,789,815,576,56.54,8
8490,1120,3080,1938,791,819,574,40.56,28
8491,2251,4869,2782,793,821,601,25.43,9
8492,1073,2739,2719,791,816,599,27.64,8
8493,2711,2632,888,790,818,631,20.43,19
8494,2591,3660,1520,792,818,576,57.08,7
8495,2078,388,498,789,820,821,20.58,3
8496,1596,6525,546,787,822,579,21.58,27
8497,865,2342,1695,787,818,760,39.68,23
8498,2926,1514,2887,791,815,838,19.42,4
8499,2648,3071,873,789,822,834,28.41,16
8500,2051,3908,1722,790,822,723,56.17,13
8501,2494,874,2191,792,822,797,47.04,11
8502,1366,6256,2292,789,816,835,57.46,1
8503,1568,159,1536,792,819,611,37.33,15
8504,2086,1327,2883,793,822,637,15.99,27
8505,1600,2695,669,791,816,616,57.83,23
8506,1647,4094,2449,789,823,823,61.80,26
8507,1096,2364,835,791,817,846,57.01,16
8508,2019,7189,1881,792,823,708,10.93,26
8509,2647,2741,1295,791,817,583,33.81,24
8510,1414,1439,1189,793,819,764,45.11,2
8511,2899,1976,779,788,820,740,55.55,11
8512,2007,2924,2838,791,823,619,25.76,19
8513,2492,2573,464,787,816,634,42.54,21
8514,2287,1958,2456,787,819,759,64.13,29
8515,1494,1831,2920,790,821,833,11.87,29
8516,2631,4377,704,791,818,853,40.94,9
8517,2791,3990,2797,790,820,574,49.65,16
8518,3077,2271,2122,790,816,607,25.30,22
8519,2719,1239,1105,791,816,653,60.21,16
8520,985,3611,2917,792,821,623,13.80,5
8521,2178,5381,2805,790,817,597,21.59,19
8522,1450,4066,758,788,823,683,62.30,26
8523,3224,4204,520,791,823,855,38.39,25
8524,1087,3448,865,789,815,726,60.83,4
8525,2502,2920,2686,788,821,835,22.31,8
8526,3055,2576,2413,787,818,660,64.23,3
8527,2984,7511,1975,791,820,880,31.71,19
8528,2158,973,2437,789,817,806,41.62,20
8529,1144,2732,2361,788,821,795,42.72,11
8530,1855,5656,1595,789,821,792,32.67,8
8531,2143,2540,2790,793,820,768,52.28,4
8532,2645,1099,2003,788,818,723,63.74,23
8533,867,5804,1687,791,815,864,33.74,4
8534,2278,3637,2842,792,817,793,49.10,10
8535,1112,1026,2133,787,816,580,60.26,14
8536,3002,3597,2651,792,818,659,29.86,11
8537,2319,4701,2695,789,815,697,29.96,2
8538,1322,5832,1311,789,820,696,15.18,15
8539,856,7341,1882,788,821,835,21.92,25
8540,1894,4372,2339,789,823,680,41.65,15
8541,3207,760,855,790,815,614,21.09,7
8542,1906,1949,2654,790,817,797,23.65,23
8543,1760,2996,2145,791,817,664,42.45,4
8544,927,7295,1815,788,816,659,50.45,29
8545,1352,6315,2418,791,817,738,29.74,14
8546,3097,2715,596,792,819,812,12.53,25
8547,1318,5047,1233,793,821,779,42.80,20
8548,2196,4138,2737,791,822,727,54.12,14
8549,1636,445,1486,790,821,652,35.04,26
8550,2603,6502,1065,793,820,707,46.77,21
8551,1679,2659,1921,790,823,827,11.50,7
8552,2834,1368,1477,791,818,861,41.51,8
8553,3159,4076,1749,789,821,615,12.72,28
8554,1512,6504,1672,788,822,597,19.31,2
8555,957,4653,1633,792,821,663,31.92,22
8556,3125,2117,2484,788,823,883,58.79,17
8557,875,5525,1676,793,821,788,14.92,8
8558,2127,2855,1118,791,823,603,45.16,2
8559,1205,3797,1710,791,818,874,35.75,12
8560,1691,4716,1225,790,823,649,43.13,17
8561,2327,2338,1600,793,823,876,37.02,16
8562,1072,3083,907,788,817,710,33.78,3
8563,1939,4395,1857,793,819,782,55.29,20
8564,1797,241,797,790,817,792,64.99,1
8565,1588,974,1226,793,820,752,15.85,23
8566,1788,6390,2463,790,815,848,44.02,24
8567,2810,2110,805,788,822,608,51.15,17
8568,3233,6579,2614,788,821,839,33.29,7
8569,1488,2038,1804,791,816,697,39.28,10
8570,2391,2639,2884,789,820,577,59.99,10
8571,1161,4484,1758,788,816,726,13.97,5
8572,2511,1255,1532,790,818,605,20.44,22
8573,1234,1930,1133,793,818,797,43.53,21
8574,1277,902,1885,793,817,748,9.81,20
8575,1670,157,2354,790,821,727,27.61,25
8576,1251,3724,2391,791,820,876,18.07,8
8577,1852,4656,1520,793,821,677,61.29,15
8578,3131,349,763,792,818,776,63.63,26
8579,944,599,1412,787,823,886,24.74,23
8580,2774,7078,548,791,816,815,41.59,16
8581,2345,4871,1199,787,820,611,15.70,21
8582,1511,1603,1275,792,823,837,21.18,17
8583,2994,7623,1400,790,817,611,13.20,23
8584,3238,1870,1701,790,816,641,28.83,15
8585,1749,5162,1549,790,822,609,37.52,7
8586,844,999,1507,788,815,580,33.20,19
8587,908,5497,2401,789,817,598,35.80,13
8588,996,5259,1127,787,821,758,37.86,21
8589,2134,3899,442,787,816,879,41.18,2
8590,1285,6683,1658,793,818,714,59.15,17
8591,1400,4003,2804,788,822,776,48.32,19
8592,2279,1361,2224,788,819,730,45.80,20
8593,3116,662,2905,793,823,661,50.35,1
8594,2761,4293,833,789,818,816,27.95,16
8595,1050,786,2721,789,822,839,36.39,11
8596,2785,1228,910,791,821,588,27.74,29
8597,1503,5482,1376,790,821,642,13.66,11
8598,2095,3374,1405,790,817,779,17.55,12
8599,2268,7237,2932,787,816,734,63.34,16
8600,1371,3843,932,793,816,857,9.22,6
8601,844,3696,2095,791,821,698,32.71,14
8602,1899,4234,957,788,821,803,59.35,17
8603,2756,3961,1900,788,821,580,17.91,15
8604,1168,6727,1884,790,817,741,10.23,14
8605,2785,3982,2437,790,823,739,35.62,28
8606,1051,5751,1663,793,822,749,9.76,8
8607,1578,3371,1650,788,816,881,23.08,25
8608,2891,1174,2258,792,823,803,13.60,9
8609,1131,4355,1227,789,823,865,16.89,3
8610,1119,917,1184,790,822,777,18.42,16
8611,1174,1944,1858,788,816,600,14.72,26
8612,2378,3778,2821,793,823,597,16.22,20
8613,1862,4139,2143,790,815,617,56.46,3
8614,3147,3764,1162,789,820,662,12.06,7
8615,2788,894,1136,791,820,622,64.43,23
8616,3146,4205,1382,787,819,764,62.39,2
8617,1559,2479,2775,790,822,648,13.38,1
8618,2653,5325,1485,792,819,692,16.75,4
8619,1553,3295,1123,793,819,850,39.15,23
8620,2465,7019,725,788,821,710,35.48,11
8621,3239,2775,2050,791,823,629,46.37,15
8622,1532,1102,2707,788,818,668,33.73,25
8623,1321,2704,1336,792,822,760,31.44,29
8624,2958,4959,2100,787,820,686,13.38,3
8625,2375,2073,2350,789,818,718,49.44,19
8626,1758,674,1580,789,818,879,53.96,4
8627,2158,7568,1507,792,815,678,25.05,29
8628,3031,2598,2563,788,817,662,45.28,4
8629,2332,6044,992,793,821,802,48.58,21
8630,1280,3432,480,787,820,618,12.76,16
8631,1422,2578,1063,792,820,825,43.13,26
8632,2878,967,1771,790,823,746,42.07,24
8633,1927,6730,1459,792,817,887,64.30,16
8634,3120,785,575,788,823,715,27.18,6
8635,1261,1559,1436,787,820,600,30.81,1
8636,949,3534,817,787,823,874,45.30,19
8637,2693,7564,1815,791,818,798,61.67,5
8638,2648,2244,461,787,821,688,62.32,25
8639,962,6191,2763,787,818,695,54.92,24
8640,1682,2753,1269,788,821,869,58.84,18
8641,1210,400,1910,790,815,806,16.04,11
8642,2336,6036,1550,790,817,861,38.51,8
8643,2529,184,777,789,822,624,31.47,13
8644,2558,5493,986,791,819,661,60.66,12
8645,837,5671,1688,790,821,648,53.42,24
8646,1433,6582,2493,792,819,787,10.41,4
8647,2046,2487,644,793,820,876,26.01,2
8648,1709,1473,1564,789,820,845,55.62,26
8649,834,5560,2262,788,817,878,51.61,5
8650,2881,4682,674,789,818,813,28.92,11
8651,3191,2581,2296,789,821,760,43.45,13
8652,2204,5619,2860,793,818,604,63.80,27
8653,3136,4958,2474,791,819,661,45.89,29
8654,1702,3835,955,793,820,844,13.51,13
8655,1438,6567,2012,789,822,780,35.70,20
8656,2611,3596,1453,787,818,652,55.53,15
8657,2669,4877,1852,788,821,667,45.15,21
8658,3053,7463,2818,788,815,667,13.94,18
8659,2420,3794,2059,789,818,710,51.76,27
8660,1835,6402,2928,792,822,770,30.21,18
8661,937,2619,713,792,818,665,35.05,25
8662,884,1656,855,790,817,627,43.79,19
8663,2996,1446,1280,789,816,886,54.46,21
8664,2526,2391,2439,789,822,880,37.74,15
8665,1055,5357,1561,791,822,577,46.54,16
8666,2669,827,2206,792,823,816,29.82,14
8667,2017,4493,2670,792,815,624,63.91,1
8668,2000,4028,1249,792,815,888,13.82,3
8669,3150,6853,1120,787,818,836,39.15,13
8670,2710,1633,1231,792,822,590,22.78,22
8671,1892,1270,1274,789,821,776,17.92,4
8672,1404,7129,2609,792,818,612,28.71,6
8673,2751,3549,1484,789,821,866,18.28,23
8674,2025,2254,2211,791,815,719,53.56,23
8675,2603,3037,2312,790,821,846,33.85,14
8676,2416,326,1142,790,820,833,36.00,27
8677,1131,7242,2645,787,821,765,23.59,18
8678,1756,2257,768,789,821,604,62.51,24
8679,1085,1480,2753,789,815,639,56.87,25
8680,3113,4800,1924,791,816,877,64.21,10
8681,2659,1468,418,791,818,687,50.43,6
8682,2535,3083,2222,788,820,628,19.40,19
8683,2456,3937,2328,790,819,619,51.82,9
8684,1162,6328,1484,791,820,608,21.19,17
8685,2197,1613,908,789,815,684,41.28,2
8686,2437,5229,1654,793,817,785,14.69,22
8687,2926,4755,2876,793,817,637,47.66,4
8688,1701,359,1762,788,823,856,60.02,26
8689,1696,4894,819,789,816,853,36.76,6
8690,1574,7063,2162,793,820,750,57.57,11
8691,1257,879,758,789,823,738,49.80,9
8692,3184,5114,782,789,819,644,29.29,29
8693,1793,5499,2067,792,815,693,49.88,15
8694,2521,3262,1020,789,822,653,44.99,10
8695,2674,5385,2536,790,817,739,37.86,29
8696,1965,1171,817,790,820,656,42.28,29
8697,1796,708,1334,788,815,639,21.25,9
8698,1816,660,2736,793,823,640,52.74,12
8699,1047,144,1915,793,821,699,37.96,3
8700,879,6313,2162,793,823,703,59.37,14
8701,2161,5501,1786,791,821,587,31.05,16
8702,2238,1427,2385,793,817,884,57.69,27
8703,1074,401,1973,788,817,581,38.82,9
8704,2845,2792,2787,789,819,623,63.28,29
8705,1356,1350,2523,787,823,757,27.21,23
8706,3163,7643,522,787,817,646,62.30,16
8707,2611,6634,2640,790,817,677,12.79,3
8708,1840,1363,2035,789,820,629,26.98,8
8709,1273,1008,1712,788,823,795,64.54,22
8710,1570,6776,548,790,820,811,15.08,11
8711,1574,7060,1395,790,822,863,54.18,20
8712,1516,7145,1615,787,820,621,11.12,20
8713,972,916,1899,790,823,747,22.17,27
8714,1522,5912,1628,790,823,730,38.28,2
8715,1061,5765,551,788,816,827,39.64,18
8716,1972,381,1204,788,815,648,41.74,19
8717,1874,1375,2530,787,822,698,38.30,6
8718,852,5919,2097,790,818,805,64.88,24
8719,2397,6184,1267,788,818,853,28.23,24
8720,3037,2301,2365,790,818,737,57.86,3
8721,1930,2433,1406,790,822,888,29.92,20
8722,2736,2747,2640,792,823,672,43.56,16
8723,2135,6695,2695,790,821,734,22.35,6
8724,1650,3811,2071,790,822,723,45.43,10
8725,1640,4974,2265,792,822,716,14.92,9
8726,1482,5141,1242,790,817,798,41.26,17
8727,2119,3920,2862,792,820,643,21.21,21
8728,1389,2352,1253,791,817,836,55.72,27
8729,2589,540,1672,789,820,703,42.97,28
8730,2923,6237,1478,787,818,656,49.03,7
8731,2900,840,1996,792,816,720,10.12,23
8732,3084,6410,1104,789,823,716,39.32,5
8733,2576,6155,1537,790,815,806,60.33,16
8734,1851,1703,419,788,822,648,50.96,7
8735,2484,3233,1112,793,818,642,17.58,18
8736,2874,6998,1198,791,822,856,39.43,26
8737,1227,3903,2558,788,815,777,42.51,12
8738,919,4460,2236,787,818,644,49.23,17
8739,2016,4203,505,793,815,620,35.25,3
8740,868,2312,2178,792,819,613,44.69,23
8741,2165,720,586,792,820,705,33.53,28
8742,3146,6358,1666,787,818,817,57.66,22
8743,3062,1872,2241,790,822,750,16.85,19
8744,2025,3764,2326,792,818,575,59.01,1
8745,2696,6462,2286,793,817,688,52.79,12
8746,2572,426,2319,791,822,824,19.78,22
8747,2654,2355,2082,792,821,576,26.65,7
8748,2382,4045,734,790,818,693,9.42,12
8749,2110,3566,2169,787,819,713,22.43,5
8750,1489,5835,1370,788,820,740,54.04,15
8751,1604,3309,2883,790,820,756,54.18,8
8752,3177,1673,2657,792,815,703,60.83,4
8753,1308,3548,2843,788,820,645,10.14,19
8754,2811,4754,748,792,816,601,20.99,20
8755,1730,1792,919,793,816,600,55.40,25
8756,1809,7387,2860,791,815,756,29.24,17
8757,1743,6538,2031,793,818,833,60.81,21
8758,1707,5807,1758,792,819,779,42.31,16
8759,911,5621,1753,791,818,774,16.43,16
8760,1279,968,1577,793,819,698,42.93,21
8761,2704,7404,2016,789,817,771,51.31,21
8762,2140,1930,1939,792,818,600,52.35,16
8763,2043,2758,1331,788,820,638,41.11,6
8764,3004,1644,2426,791,817,843,30.33,29
8765,1567,2818,753,793,818,852,64.59,12
8766,1644,3009,2811,792,817,837,56.16,19
8767,1827,398,540,789,819,617,52.97,19
8768,3237,5340,1523,793,817,812,43.64,8
8769,1474,7088,1890,791,816,830,33.88,28
8770,2006,7578,2826,787,816,620,60.35,25
8771,2006,5927,1851,787,818,584,13.42,20
8772,1125,5092,669,788,818,643,51.76,6
8773,1446,5823,1652,790,815,679,60.30,27
8774,1709,168,2750,787,823,674,47.26,22
8775,830,3687,2599,788,815,624,22.67,28
8776,839,6216,470,790,820,811,12.37,5
8777,3044,2458,2535,787,815,658,31.88,7
8778,1194,2117,1514,789,821,876,25.82,14
8779,1150,7179,958,791,820,649,44.96,3
8780,2999,3136,2430,792,816,872,57.64,18
8781,1088,965,1513,791,818,676,23.64,10
8782,1913,959,2553,789,822,701,46.77,14
8783,1151,2700,2285,790,821,734,9.89,20
8784,1046,6981,1605,792,819,752,23.06,8
8785,873,4050,1101,787,815,849,35.57,28
8786,2602,512,966,793,817,697,15.43,22
8787,2199,7616,2405,792,818,781,29.86,17
8788,2119,504,1723,791,823,606,22.67,3
8789,3237,7636,1825,791,823,874,64.98,2
8790,3098,646,1889,791,823,666,33.47,29
8791,2440,4476,2228,792,820,591,20.98,21
8792,1931,6025,2547,790,822,884,56.05,9
8793,1508,6703,507,790,815,863,54.25,3
8794,1445,1245,1686,792,815,810,27.80,15
8795,1361,5493,1905,787,817,793,12.90,27
8796,1725,1697,912,791,818,711,13.62,22
8797,1664,3701,2499,791,819,836,24.60,4
8798,1281,1636,1894,788,815,613,42.84,28
8799,3179,5836,2808,789,815,777,49.42,18
8800,2380,3677,2069,788,817,817,18.93,21
8801,2382,959,2664,791,818,608,28.54,16
8802,3242,3223,2345,787,822,800,59.24,2
8803,2348,4669,2461,791,822,811,20.28,28
8804,2168,5195,682,793,817,735,26.19,14
8805,1771,6988,1099,789,821,830,34.02,13
8806,2254,3272,1253,791,822,592,38.57,23
8807,1511,3062,1558,787,815,847,58.91,9
8808,1351,1513,1748,793,820,658,54.72,25
8809,1630,689,1416,792,823,722,64.64,25
8810,2007,2487,2146,792,822,885,47.42,20
8811,982,3653,2513,789,821,807,32.64,4
8812,1976,1175,2760,793,816,581,36.22,16
8813,2642,7049,466,792,821,630,36.50,18
8814,2362,140,625,791,822,711,53.61,14
8815,2502,2802,1786,792,820,788,52.01,28
8816,1611,3131,2506,787,816,656,33.41,26
8817,2126,4925,2763,789,823,680,14.81,22
8818,855,362,2691,790,817,775,36.38,15
8819,3153,5437,1713,788,821,725,47.25,3
8820,2635,5511,989,790,821,680,23.58,1
8821,1027,5742,1275,792,821,752,41.68,26
8822,2323,1413,1835,789,817,627,24.84,7
8823,813,4353,2411,789,823,590,39.07,5
8824,1432,3478,624,788,822,605,16.81,22
8825,2693,1895,1953,787,820,806,32.94,11
8826,3053,1744,1558,788,818,616,27.39,28
8827,2341,3255,576,790,816,604,41.08,23
8828,1533,1342,1330,787,815,714,48.06,16
8829,1486,232,1022,789,819,876,22.54,21
8830,1687,2386,1422,790,819,765,47.62,22
8831,2355,6659,2755,790,817,782,22.72,23
8832,2719,2034,2346,790,819,610,14.22,28
8833,1707,2375,2654,792,823,842,63.89,12
8834,3025,6462,1088,788,818,780,27.81,10
8835,2593,6378,402,792,815,888,60.84,29
8836,1985,253,2214,791,817,640,51.92,12
8837,3150,4893,2433,790,819,745,44.23,18
8838,1357,4068,2007,793,820,672,61.80,20
8839,2299,3795,2485,787,822,618,52.50,15
8840,2409,6266,2343,787,818,878,56.36,14
8841,931,6526,658,793,815,781,54.05,9
8842,1716,6032,2428,787,819,633,27.26,16
8843,1781,6992,815,788,816,831,18.92,4
8844,2417,892,837,788,819,699,37.24,11
8845,1079,607,2188,791,816,632,57.26,26
8846,1354,4652,523,792,822,821,18.96,14
8847,2131,7542,1410,793,820,652,54.58,4
8848,1914,3457,2116,787,821,701,14.16,16
8849,1077,5246,439,790,821,651,28.13,26
8850,2023,3343,2284,790,816,778,18.55,9
8851,2839,2598,2421,791,821,882,41.66,25
8852,2871,381,1773,791,822,628,20.62,14
8853,1597,233,1486,790,815,724,36.46,7
8854,2268,3973,688,788,817,612,62.53,27
8855,2700,3009,1396,793,815,669,27.56,19
8856,2099,436,585,793,819,771,44.72,6
8857,1769,7258,2311,793,820,598,54.60,27
8858,1831,7151,1837,787,820,793,30.90,18
8859,2082,6131,2042,787,817,651,54.40,15
8860,2673,4994,458,787,818,798,9.69,1
8861,1455,509,2512,790,822,766,51.24,10
8862,2935,7098,1649,791,816,669,45.09,10
8863,1598,6002,1607,790,816,651,14.38,21
8864,2538,3178,2829,789,821,759,23.49,13
8865,2820,2680,1942,793,818,622,49.53,3
8866,1986,4208,2608,789,816,821,48.35,25
8867,2545,7298,2579,791,816,814,34.80,29
8868,1196,4007,599,792,823,601,59.00,6
8869,2846,4991,1863,792,817,632,42.44,20
8870,2971,7561,1392,789,819,594,25.90,4
8871,2296,3364,1093,788,820,646,51.28,3
8872,1489,6547,2464,793,818,875,10.37,1
8873,1448,7147,852,787,822,729,55.10,12
8874,2861,1576,630,787,816,819,60.90,17
8875,2582,4328,1176,788,822,724,25.08,8
8876,1865,4834,2809,791,822,759,61.05,4
8877,2905,3064,2036,792,817,656,20.23,14
8878,1928,2014,575,791,818,745,52.58,1
8879,2775,343,793,791,815,681,38.17,12
8880,1363,1819,1146,791,816,623,28.42,13
8881,2271,622,2141,787,816,861,40.93,18
8882,1511,4646,2418,788,823,697,48.93,1
8883,1220,6670,2419,792,815,716,41.06,5
8884,1513,6543,1809,791,815,668,29.84,29
8885,3040,7638,2806,790,820,595,16.97,16
8886,2026,3417,1819,789,823,627,26.06,9
8887,2010,7530,1069,788,820,648,30.08,20
8888,2945,5540,691,789,823,663,43.06,18
8889,2764,4717,1276,787,823,707,20.97,13
8890,2872,1496,2618,789,820,873,19.11,25
8891,1400,4004,1705,790,816,662,19.19,13
8892,2259,5900,2933,789,822,725,30.11,14
8893,3068,3136,481,787,819,843,17.96,12
8894,3211,3535,2297,793,819,674,35.88,15
8895,1950,6795,650,787,819,662,27.39,15
8896,2661,3403,1415,789,818,849,53.07,7
8897,2273,505,575,788,819,626,25.13,27
8898,1142,2927,1604,790,815,658,33.46,27
8899,3199,1628,774,793,815,867,59.76,1
8900,3064,3317,661,792,819,595,29.11,10
8901,1939,4094,2560,789,823,800,45.50,14
8902,1985,337,2503,793,819,737,28.81,15
8903,1195,6366,2213,792,821,742,45.98,1
8904,2622,2263,525,793,823,669,25.50,19
8905,2235,3024,2216,790,815,806,23.41,26
8906,1850,5238,2758,793,823,627,14.65,28
8907,3158,6696,476,787,822,835,47.21,11
8908,1318,7145,1505,793,815,703,39.56,14
8909,1597,5916,1210,790,818,791,64.05,23
8910,1064,3952,1996,790,815,880,15.80,22
8911,2007,4457,786,790,822,777,25.91,18
8912,1977,4958,750,787,815,824,45.27,28
8913,1473,6160,1669,787,822,872,33.86,21
8914,1786,3802,722,790,820,887,25.38,20
8915,865,2713,1470,790,821,698,48.69,27
8916,2205,5956,1742,792,820,817,51.32,16
8917,3029,2981,1481,791,822,755,40.94,24
8918,3133,7632,1359,793,816,790,52.63,26
8919,1595,5409,414,787,815,664,39.45,22
8920,1694,7634,417,789,817,848,52.06,10
