MarketingFactID,DateID,ChannelID,CampaignID,AdSpend,Impressions,Clicks,Conversions,ROI
1414,1637,886,CA-101,3653.93,37960,28907,1258,405.53
1415,1151,884,CA-146,3384.69,548270,36583,258,409.89
1416,1069,881,CA-094,3358.64,535475,28407,81,276.44
1417,1255,888,CA-082,3153.88,234880,6550,763,498.60
1418,2535,882,CA-147,159.68,597255,19456,9,-47.43
1419,2651,887,CA-142,538.37,870160,39356,1109,289.63
1420,1977,886,CA-041,1758.92,413769,6222,751,321.92
1421,3096,882,CA-093,2259.70,111548,17,784,185.55
1422,920,883,CA-025,4923.32,183487,10613,563,117.64
1423,825,886,CA-024,2305.38,518703,39750,897,297.34
1424,2749,886,CA-078,435.38,35283,17245,55,125.36
1425,2404,882,CA-077,4956.45,441266,16095,517,83.90
1426,3149,891,CA-063,4557.96,748813,11503,1043,364.30
1427,1935,880,CA-067,1427.72,103939,35688,1318,147.93
1428,2682,887,CA-101,4448.67,411257,29785,1206,-28.11
1429,1169,881,CA-091,4978.24,834329,23482,1141,253.92
1430,2853,887,CA-105,4005.31,25938,19943,1868,56.65
1431,3131,892,CA-131,2170.13,526600,19615,115,447.97
1432,2383,882,CA-011,4759.63,397997,20515,1941,418.35
1433,2413,881,CA-133,1268.66,87121,17999,1592,316.28
1434,1401,883,CA-124,3499.50,624025,11171,109,121.97
1435,1377,891,CA-009,2521.93,464594,24062,512,242.18
1436,2440,883,CA-025,3495.00,416119,27417,844,377.08
1437,2230,887,CA-109,4125.16,207651,37738,708,39.97
1438,2358,887,CA-086,2521.79,294317,24009,1047,340.19
1439,2905,892,CA-004,3595.26,21507,5846,748,-2.31
1440,1280,886,CA-109,3326.55,114462,15864,3,-31.27
1441,1732,888,CA-142,2007.51,254285,2728,1954,9.63
1442,2945,888,CA-021,1486.51,437890,1948,1420,33.12
1443,2448,885,CA-070,3262.08,679047,9923,1113,165.40
1444,3042,888,CA-093,1673.16,251730,4200,43,459.98
1445,1457,889,CA-103,3521.13,497059,30659,607,139.55
1446,2137,888,CA-086,4235.05,545674,37472,103,349.61
1447,899,883,CA-089,2575.80,570270,10316,352,276.04
1448,1963,889,CA-029,1605.61,630615,9282,1589,265.34
1449,2948,880,CA-069,459.57,30231,33664,1570,126.82
1450,2762,880,CA-092,700.84,544748,14519,1164,88.34
1451,2505,891,CA-085,808.07,413247,37229,1050,430.54
1452,1364,887,CA-040,2584.40,660377,13687,221,220.65
1453,1364,891,CA-118,3137.57,345387,7914,107,-34.40
1454,1623,890,CA-127,4268.03,411744,14227,557,323.34
1455,2612,892,CA-142,2830.05,183159,16709,1269,426.95
1456,2549,887,CA-132,4898.66,532488,7529,1153,411.51
1457,2558,882,CA-017,2546.01,518764,13498,783,23.10
1458,2405,891,CA-127,2397.20,162758,17111,862,18.64
1459,1274,891,CA-063,4985.12,756910,31733,1635,151.40
1460,1083,891,CA-079,2157.22,632269,23738,1608,215.59
1461,3050,882,CA-041,2738.63,397297,20234,406,333.09
1462,2037,884,CA-015,3457.19,287800,14646,1806,75.45
1463,2151,886,CA-054,2779.56,690931,7987,139,420.57
1464,1671,891,CA-127,3476.55,292469,12944,1904,228.72
1465,1506,887,CA-118,3074.18,68621,36368,1482,156.38
1466,3025,889,CA-099,1577.39,816390,24680,1342,282.55
1467,1947,890,CA-135,4111.23,211307,9747,1266,209.62
1468,1181,888,CA-148,4601.00,568349,32517,1030,136.27
1469,3160,890,CA-067,1781.66,882902,14135,1421,1.84
1470,3164,885,CA-083,4363.29,514970,4634,731,339.47
1471,2135,886,CA-133,3051.75,553761,19561,330,365.55
1472,2389,884,CA-120,298.26,79279,34580,1312,140.76
1473,3234,886,CA-087,1579.00,190353,3448,1840,-13.14
1474,2258,884,CA-085,2990.11,311135,31079,627,138.01
1475,881,883,CA-031,3963.01,411884,28114,933,195.20
1476,1720,884,CA-016,1096.50,773544,31476,1152,-34.60
1477,3110,889,CA-104,4593.48,868267,38155,849,92.26
1478,984,886,CA-052,3104.55,604293,26096,1575,275.23
1479,1146,881,CA-046,4223.05,274575,31407,204,234.11
1480,1401,890,CA-072,4029.21,226652,23863,1302,294.40
1481,1118,886,CA-067,3961.82,281963,38871,1153,432.34
1482,2862,891,CA-072,2641.85,107591,2164,1190,272.15
1483,2273,887,CA-064,1838.83,713597,38726,294,410.62
1484,845,889,CA-138,3603.44,67300,19780,235,41.90
1485,1986,890,CA-058,4667.86,547778,11970,1079,362.93
1486,2073,881,CA-089,3781.82,179716,13489,133,266.01
1487,1825,881,CA-089,3908.60,596566,17201,327,53.45
1488,1431,885,CA-111,3584.60,222611,33476,1924,129.78
1489,1090,885,CA-088,647.28,446738,18287,1427,166.63
1490,3094,888,CA-002,1147.22,184806,25786,572,-19.22
1491,2332,881,CA-059,1555.73,848550,9733,260,160.52
1492,1470,891,CA-135,3107.57,824456,3299,41,14.66
1493,1218,881,CA-006,4941.17,426577,3095,381,268.07
1494,1096,881,CA-130,1298.90,832689,39050,1447,101.34
1495,2470,891,CA-091,4589.85,352632,1632,932,121.05
1496,2142,887,CA-039,73.81,607923,10781,618,393.78
1497,2829,884,CA-128,1676.48,438952,4209,287,398.81
1498,1796,883,CA-132,2260.78,635249,15185,1437,29.50
1499,2141,881,CA-008,2147.75,769361,6030,893,117.99
1500,2585,892,CA-035,2453.94,458341,6055,868,86.22
1501,828,883,CA-106,881.42,884717,17152,1963,237.59
1502,2199,887,CA-040,3739.86,526492,7097,1027,478.60
1503,1031,887,CA-098,2467.06,106878,7477,830,71.02
1504,814,886,CA-024,1227.17,172556,36462,1169,252.78
1505,2760,892,CA-105,4796.79,291198,39260,1944,348.41
1506,2583,891,CA-131,4626.26,487918,39530,408,108.98
1507,2638,884,CA-109,4971.84,152866,27567,1969,102.15
1508,1128,890,CA-133,1549.17,125939,21934,509,326.63
1509,1538,888,CA-069,3022.06,94131,38646,1877,262.61
1510,2380,880,CA-039,4245.56,170545,32763,749,38.85
1511,1873,890,CA-056,2150.34,716388,8044,914,441.49
1512,2990,884,CA-098,643.85,757515,31602,11,17.58
1513,3085,880,CA-076,4436.52,61610,36204,857,82.02
1514,1688,887,CA-114,1848.42,75777,27001,1822,416.14
1515,2178,882,CA-096,1829.22,213630,22452,1556,148.95
1516,1683,884,CA-143,4268.80,592084,2648,1480,229.98
1517,933,892,CA-103,2683.06,689332,36901,900,182.77
1518,1552,885,CA-123,3696.14,847219,30391,859,322.28
1519,2026,891,CA-141,779.69,175712,4345,940,177.90
1520,1079,890,CA-033,2788.21,899489,9283,1197,11.65
1521,1230,885,CA-070,543.43,333472,23642,1074,-23.61
1522,2509,883,CA-116,2735.53,758516,24700,1339,300.42
1523,1205,882,CA-053,2797.50,712432,21401,499,-35.59
1524,1440,882,CA-010,4383.93,859008,13429,186,-40.17
1525,2000,884,CA-113,1446.49,636144,21868,1364,250.71
1526,2448,891,CA-031,4770.03,870919,34258,1856,-16.43
1527,975,886,CA-067,4383.66,460848,21047,1884,25.97
1528,2134,891,CA-066,2490.66,444373,30403,1365,353.53
1529,2725,880,CA-054,3311.85,450112,26501,883,215.09
1530,1060,884,CA-148,3013.32,730610,33134,282,474.91
1531,1641,882,CA-073,1440.20,53266,7378,923,188.43
1532,1388,884,CA-034,2954.47,108100,497,1156,284.15
1533,3198,887,CA-020,1407.26,446401,17752,782,92.72
1534,2342,881,CA-115,3686.46,59027,3052,1351,197.36
1535,2007,889,CA-134,475.77,312187,22732,736,20.27
1536,2423,890,CA-105,4643.97,368178,19727,795,385.20
1537,2609,882,CA-048,4299.59,230766,37484,1435,451.42
1538,1549,892,CA-123,2478.17,499482,21115,1352,219.93
1539,1527,881,CA-020,838.06,829081,39906,880,195.37
1540,1910,881,CA-019,2031.12,692660,26943,1430,237.54
1541,2105,887,CA-041,1279.99,401938,21809,1650,83.32
1542,1142,888,CA-014,2112.25,44454,1684,431,-21.67
1543,907,881,CA-030,2287.23,721812,10455,1550,368.16
1544,2281,885,CA-028,239.07,42736,23,1896,448.04
1545,1229,891,CA-082,2823.72,560050,29740,1271,279.24
1546,2156,888,CA-009,3632.42,420078,9125,820,46.39
1547,1892,880,CA-120,721.58,578945,31542,1345,433.92
1548,2511,890,CA-003,3222.00,818697,5926,990,317.57
1549,2260,891,CA-125,4000.13,456828,20481,1943,222.17
1550,2272,892,CA-108,1986.77,324884,33941,1715,468.19
1551,1155,886,CA-092,4051.55,329628,19398,650,151.12
1552,1821,890,CA-080,3262.44,607609,5446,1691,139.62
1553,3096,881,CA-070,4115.18,394019,28717,401,330.33
1554,1757,888,CA-091,3213.62,430748,26246,454,461.48
1555,1055,889,CA-055,487.93,556239,16155,1422,183.95
1556,1532,880,CA-046,375.86,546139,33624,1782,399.78
1557,950,883,CA-121,4816.17,235488,15382,136,61.52
1558,2042,882,CA-127,2133.38,199111,10504,1272,474.54
1559,2630,892,CA-093,4406.66,326445,11695,1440,179.44
1560,3123,892,CA-062,2389.17,603251,36935,923,203.91
1561,1232,881,CA-082,1720.85,838640,36555,1342,316.27
1562,2367,886,CA-054,1978.93,712263,39093,1185,415.71
1563,2492,883,CA-074,2229.73,18026,10878,71,53.98
1564,2044,884,CA-019,714.99,829822,32785,1580,63.97
1565,1126,885,CA-047,1065.92,144664,33718,1914,94.41
1566,2811,891,CA-078,1919.69,444726,28731,841,27.51
1567,1898,883,CA-071,2971.20,769892,19917,1676,112.19
1568,2450,885,CA-128,1098.15,689283,27021,26,449.72
1569,1973,880,CA-107,2571.63,348504,39670,1668,446.22
1570,2092,882,CA-028,896.12,505391,2620,569,98.54
1571,1011,888,CA-102,490.09,573350,37808,799,121.47
1572,2398,888,CA-029,496.04,555704,27066,1326,-36.95
1573,1272,888,CA-025,1615.51,170127,7782,298,-45.57
1574,1136,885,CA-043,2497.57,698607,38238,1243,230.59
1575,2503,882,CA-044,1933.28,896358,4191,850,31.31
1576,2790,880,CA-046,1237.43,867820,14452,506,416.68
1577,1008,886,CA-025,2887.71,135876,10624,996,442.91
1578,1990,882,CA-034,2739.84,843211,18908,894,200.65
1579,987,891,CA-131,971.37,374336,27440,1687,256.48
1580,1918,883,CA-094,2746.60,14579,11542,1095,190.48
1581,2991,880,CA-072,2927.31,565656,26917,628,390.23
1582,2646,880,CA-126,3752.80,885413,452,400,398.63
1583,1830,888,CA-101,4099.83,467400,29461,534,432.69
1584,1033,883,CA-032,2514.20,712201,19333,314,-38.30
1585,1934,892,CA-026,3104.31,766023,201,1216,101.94
1586,2785,888,CA-007,394.55,778462,11152,1807,73.30
1587,2793,880,CA-070,1427.68,183043,2052,153,430.86
1588,3126,887,CA-039,3223.46,24050,35471,458,244.48
1589,2888,883,CA-098,940.78,640873,6428,564,35.56
1590,3072,891,CA-116,2327.84,552728,19126,1809,-44.03
1591,3140,891,CA-092,2919.87,465191,4723,1242,61.30
1592,2611,884,CA-130,1418.95,225189,12255,1084,67.54
1593,2943,889,CA-074,4369.89,420795,32136,1689,312.90
1594,1595,889,CA-106,3142.44,715808,22277,643,180.22
1595,2213,883,CA-106,1533.89,367944,35339,1015,-39.76
1596,1934,880,CA-118,1594.43,771000,24254,283,475.12
1597,1508,881,CA-041,2707.70,321160,2194,749,359.97
1598,994,881,CA-007,3404.79,885092,25638,31,12.73
1599,1184,888,CA-021,4441.30,411406,1750,1852,4.96
1600,2843,881,CA-080,1048.87,493662,2211,299,23.43
1601,841,885,CA-117,399.22,52138,22493,1515,289.20
1602,2401,890,CA-011,1311.17,275765,26927,1734,77.72
1603,2209,887,CA-063,2600.90,158196,17666,1003,164.90
1604,2491,890,CA-136,134.23,765779,36073,1961,495.24
1605,1191,891,CA-052,1797.74,525227,27519,1050,318.00
1606,2671,891,CA-119,164.27,74989,28727,1952,397.25
1607,2062,889,CA-135,4795.55,386988,6584,1319,36.78
1608,1489,890,CA-028,4370.67,505183,25908,1013,71.99
1609,2584,889,CA-051,3137.63,56844,4817,1153,107.75
1610,2159,882,CA-146,3771.57,29501,11961,1861,293.94
1611,841,880,CA-106,2990.36,891644,5025,41,175.24
1612,3166,892,CA-002,1069.03,133826,15900,1754,-23.23
1613,1700,885,CA-145,3937.02,53738,6841,92,44.05
1614,2515,887,CA-082,2952.91,624336,7993,59,75.99
1615,2439,882,CA-119,4104.96,549989,28100,826,268.81
1616,2646,891,CA-030,3055.63,58752,6459,1165,325.51
1617,2201,889,CA-007,3401.98,46451,30483,516,469.85
1618,1766,887,CA-042,2987.31,341178,10987,1919,407.26
1619,910,884,CA-013,1279.01,215851,29099,1632,384.30
1620,1730,881,CA-139,4357.50,437783,27807,643,421.49
1621,1296,889,CA-031,120.12,870954,7023,1920,232.81
1622,1085,880,CA-006,1257.83,501688,23688,1312,318.51
1623,3201,883,CA-007,4092.03,57744,437,481,269.85
1624,2113,886,CA-046,1904.21,168563,4635,799,426.62
1625,2456,890,CA-107,3395.86,548533,14838,809,208.25
1626,2971,889,CA-092,4110.23,232446,21046,915,101.14
1627,1230,888,CA-063,1027.78,193087,7608,1338,484.05
1628,2448,891,CA-055,2848.95,638426,12188,276,167.95
1629,2411,889,CA-030,345.35,547853,6958,1861,385.77
1630,1414,887,CA-034,2271.03,147108,25606,1018,224.60
1631,2116,881,CA-085,2637.45,284867,17280,390,453.21
1632,1349,892,CA-111,4632.85,119485,4656,654,9.38
1633,1571,883,CA-094,2331.25,84728,24514,1230,132.67
1634,2080,887,CA-101,3545.27,304912,14798,90,385.25
1635,1335,890,CA-117,1305.87,899465,16654,786,-32.01
1636,1100,890,CA-001,2256.11,115698,27443,1558,225.71
1637,2486,889,CA-147,1471.55,385301,8176,97,252.91
1638,817,880,CA-148,2677.39,235607,3380,1726,219.71
1639,2427,892,CA-135,4237.18,531394,6582,242,165.83
1640,1052,882,CA-109,3392.44,153171,15533,1029,210.04
1641,1815,884,CA-036,2896.20,368771,22307,1365,443.06
1642,2386,885,CA-080,4791.76,18648,27043,840,123.94
1643,1770,892,CA-069,4568.81,293851,3115,330,432.54
1644,1260,890,CA-030,1945.10,610575,22103,1916,4.13
1645,2531,885,CA-082,502.82,150471,35574,1807,28.51
1646,1159,890,CA-008,4629.32,591312,16195,277,-22.02
1647,1321,882,CA-129,1672.52,191213,37977,819,335.63
1648,3035,888,CA-144,3269.42,85457,812,923,-29.62
1649,1024,884,CA-068,1476.08,75079,20002,157,310.48
1650,3115,887,CA-023,1638.60,496809,26981,1127,306.57
1651,3067,885,CA-068,4341.01,759793,31294,617,95.21
1652,1268,882,CA-047,3559.97,144351,14364,1623,60.97
1653,3236,887,CA-022,996.01,9577,12930,780,416.71
1654,1327,892,CA-137,2101.82,507853,21753,399,477.75
1655,816,882,CA-097,120.26,451139,23141,1167,364.38
1656,2910,881,CA-012,2077.28,435639,14014,696,304.71
1657,1373,882,CA-015,4705.12,890450,16010,746,-0.63
1658,1071,882,CA-014,887.82,260720,23305,1551,67.91
1659,1835,887,CA-134,2528.62,429060,29800,1249,323.90
1660,2722,887,CA-116,2113.16,397060,25055,748,439.49
1661,2610,884,CA-033,1892.84,171962,21688,1638,355.33
1662,1741,891,CA-085,4155.29,200130,35898,1349,296.47
1663,1264,883,CA-092,1929.94,104375,11939,1950,408.31
1664,1046,889,CA-026,870.34,629236,37803,754,219.31
1665,821,880,CA-091,2374.81,225973,4238,618,229.07
1666,1336,889,CA-014,757.95,224340,12033,85,82.65
1667,2723,883,CA-030,1782.29,91673,10632,1583,445.70
1668,1724,889,CA-088,1701.23,46454,15309,1416,69.12
1669,1767,886,CA-057,4263.44,874445,11012,1039,486.41
1670,2280,892,CA-048,2938.67,696748,37862,382,32.78
1671,2067,888,CA-065,2872.66,663870,36172,346,119.58
1672,3056,884,CA-004,2690.67,532506,30291,496,382.68
1673,964,886,CA-041,2350.51,63545,429,1916,96.44
1674,1795,886,CA-115,1925.05,800097,10644,94,-26.36
1675,2271,884,CA-111,1169.02,269563,8361,121,425.96
1676,927,889,CA-005,1322.60,227660,22230,903,465.34
1677,847,881,CA-079,485.88,365593,39360,1904,156.97
1678,1492,892,CA-106,1712.55,395726,14864,746,487.60
1679,1200,886,CA-133,1963.21,714009,25379,1015,305.97
1680,1852,891,CA-121,4609.31,790864,36219,98,428.05
1681,1533,885,CA-142,71.45,403499,2287,757,490.99
1682,2173,885,CA-023,3085.38,327479,1635,417,371.32
1683,2836,892,CA-087,3115.67,834260,15895,964,257.15
1684,2990,882,CA-113,4515.00,369290,24094,511,339.79
1685,2546,887,CA-059,4271.29,290352,21360,1890,342.96
1686,2342,880,CA-083,3929.77,245976,7931,1648,496.08
1687,2177,889,CA-080,1120.10,200772,25367,1235,440.68
1688,1122,885,CA-058,2688.32,204072,16135,954,286.48
1689,2561,892,CA-075,4411.72,473788,24439,1165,386.57
1690,3216,882,CA-080,1933.70,366941,29517,905,494.38
1691,2137,882,CA-087,4889.24,878993,39676,1774,202.14
1692,1349,884,CA-126,4447.09,399682,39956,1011,357.39
1693,1464,881,CA-065,1265.20,212493,25279,1674,313.79
1694,3103,890,CA-062,1073.91,10610,16689,405,-1.42
1695,2481,887,CA-003,4801.51,296611,25148,1538,-1.17
1696,1459,889,CA-006,2386.99,310093,19422,2,193.84
1697,2458,890,CA-112,3116.70,453570,32513,1128,158.07
1698,2942,881,CA-011,1778.96,707717,3741,59,430.40
1699,1225,881,CA-025,912.99,192668,4526,1592,395.37
1700,2609,884,CA-125,1444.16,350079,27361,1855,355.65
1701,2950,887,CA-113,1063.95,488414,11621,727,20.47
1702,2755,887,CA-101,4472.49,646389,427,1994,349.85
1703,2136,889,CA-010,3767.09,344355,19163,1424,79.65
1704,2778,891,CA-084,1697.55,856829,29599,299,136.12
1705,2332,880,CA-078,4966.25,183897,36675,1711,94.40
1706,2093,884,CA-149,4156.74,544839,1576,85,82.70
1707,3123,881,CA-070,434.89,556844,35970,1129,461.53
1708,1693,892,CA-047,3965.26,812290,10590,1648,23.04
1709,997,890,CA-064,3601.81,603378,11681,1077,19.57
1710,1997,889,CA-059,4407.97,242005,1695,1319,127.46
1711,3236,880,CA-099,3536.62,718787,19730,1684,448.01
1712,1411,882,CA-081,2881.41,5720,7359,213,-48.12
1713,2915,887,CA-027,1654.73,11952,5522,1899,341.95
1714,1565,887,CA-012,2300.64,653786,23405,213,205.50
1715,2045,883,CA-074,4207.56,852427,1735,1199,84.84
1716,2547,884,CA-062,877.42,824446,25337,1685,480.34
1717,3108,891,CA-010,1840.82,132322,1888,1161,369.42
1718,1702,881,CA-017,3600.78,827566,18255,1834,94.28
1719,1870,887,CA-125,3464.26,577693,197,540,246.65
1720,2937,882,CA-065,2997.52,148099,23616,1736,175.53
1721,3057,884,CA-024,2179.92,771029,16381,1488,89.73
1722,2391,886,CA-149,4993.52,545485,33956,1210,467.76
1723,2549,889,CA-122,4868.17,539946,38409,1820,417.00
1724,1081,883,CA-008,849.01,588701,13006,1267,307.63
1725,1729,887,CA-004,1811.10,390922,2035,1566,16.37
1726,2295,891,CA-109,3334.99,304912,11390,958,111.84
1727,1621,888,CA-112,3816.54,854791,39524,1395,-35.63
1728,1908,892,CA-139,2377.09,55972,19996,1173,139.03
1729,2548,883,CA-099,1818.57,324985,14432,1163,159.98
1730,958,882,CA-079,2390.16,35732,7593,1387,39.27
1731,1996,887,CA-091,3476.50,103351,33526,870,436.32
1732,2669,892,CA-086,4584.24,415176,6819,364,172.71
1733,1202,880,CA-054,1380.80,411564,36733,334,192.62
1734,3166,891,CA-119,2784.15,578006,36389,710,234.61
1735,3203,885,CA-036,539.42,120509,19980,69,136.99
1736,1172,888,CA-034,3867.87,385307,30053,1954,103.50
1737,2548,880,CA-065,1025.50,769673,19572,675,224.94
1738,1440,886,CA-066,792.47,437212,29088,936,-47.57
1739,1641,880,CA-127,1506.00,173083,38452,527,122.47
1740,2680,887,CA-053,240.69,672041,39462,293,108.62
1741,1133,889,CA-068,979.41,655816,17912,1505,229.35
1742,1047,886,CA-064,1370.94,11833,7385,941,264.97
1743,2705,892,CA-005,1121.83,274642,2360,776,99.27
1744,2281,887,CA-130,1193.40,669856,14445,1198,486.56
1745,1497,880,CA-144,847.65,53461,24137,1182,100.88
1746,972,882,CA-128,3394.82,366046,11554,124,447.62
1747,2907,882,CA-104,3073.75,110875,37519,1116,121.64
1748,1763,882,CA-124,3240.45,724456,5678,14,52.25
1749,1725,882,CA-141,3715.78,187045,4634,1714,241.77
1750,1353,890,CA-076,669.09,699163,25145,223,151.27
1751,2734,884,CA-039,3167.52,810120,15436,500,31.98
1752,1590,891,CA-024,4696.32,25313,34658,1662,223.80
1753,3074,881,CA-079,578.76,415420,16532,242,255.78
1754,2081,882,CA-074,1400.23,837214,39376,1790,285.49
1755,1570,883,CA-075,587.13,217660,36070,730,108.69
1756,3201,887,CA-013,904.36,283998,23454,1272,130.78
1757,1886,889,CA-138,1032.03,724153,35162,1425,343.54
1758,1244,889,CA-058,616.62,563181,9562,556,294.66
1759,1445,891,CA-102,1619.56,676417,12193,506,270.26
1760,2100,887,CA-038,728.70,306802,20229,1529,250.42
1761,3150,885,CA-017,2177.44,797495,30736,460,143.32
1762,2658,892,CA-013,3864.16,601832,37056,1392,-14.72
1763,2356,885,CA-092,155.31,545977,24966,1782,-47.56
1764,1561,886,CA-067,3566.41,172458,2261,12,325.14
1765,1367,881,CA-034,4784.95,355921,17375,1615,20.05
1766,1855,883,CA-009,963.62,547567,32378,112,64.41
1767,1295,890,CA-080,1680.33,178529,34671,1785,101.05
1768,1365,886,CA-047,656.14,249862,8662,156,-10.83
1769,3111,889,CA-070,1667.89,490741,29870,1431,239.91
1770,1523,886,CA-042,2596.88,685864,355,1845,417.73
1771,3031,885,CA-118,3466.67,580299,18520,217,140.36
1772,1556,892,CA-144,1903.06,558880,36564,1289,28.07
1773,3029,882,CA-003,3082.13,263721,7823,1351,352.33
1774,2308,887,CA-115,687.98,292884,32240,1687,461.42
1775,3029,887,CA-040,1777.62,684881,37227,1622,438.88
1776,905,892,CA-134,3464.01,649800,28061,1788,208.41
1777,2071,880,CA-139,442.83,203584,18250,325,124.69
1778,1093,884,CA-068,1151.77,433925,16608,68,174.65
1779,2386,886,CA-058,3279.18,806655,8680,1426,465.30
1780,1994,880,CA-047,888.45,701973,6099,1134,82.92
1781,2480,886,CA-037,2907.22,139970,27386,687,198.22
1782,897,880,CA-044,2809.97,676651,18253,539,62.43
1783,2327,890,CA-062,3364.98,684294,6212,1515,494.59
1784,1239,880,CA-044,1783.03,559284,13993,1746,394.58
1785,2312,891,CA-136,780.44,626146,7163,701,83.21
1786,1354,885,CA-055,843.50,897264,16011,1387,205.39
1787,1673,892,CA-059,1285.12,302787,16881,857,284.19
1788,1061,885,CA-054,2644.58,132260,5739,1757,66.76
1789,1460,884,CA-077,2323.59,583925,28563,1921,145.88
1790,2280,886,CA-063,3859.82,208987,11987,270,169.27
1791,962,890,CA-095,973.62,772207,16742,1711,262.27
1792,1995,887,CA-147,4599.76,726511,31712,794,235.89
1793,2745,883,CA-028,2596.28,143175,10361,1383,277.00
1794,2888,890,CA-147,3198.05,639947,39063,839,16.15
1795,2009,880,CA-075,4828.00,408796,10759,1012,156.57
1796,1397,889,CA-062,748.99,231158,26645,412,388.42
1797,3187,887,CA-028,298.53,655900,27673,607,264.86
1798,878,889,CA-028,3960.15,466073,7090,335,229.64
1799,1143,881,CA-019,3559.75,287757,38462,320,-17.34
1800,1340,889,CA-130,2931.39,210559,10892,1648,205.73
1801,2394,885,CA-091,523.29,38403,17162,1128,-49.09
1802,2723,882,CA-080,2382.33,771002,21597,570,246.05
1803,1364,891,CA-017,1814.71,54684,28791,635,145.29
1804,2460,885,CA-083,4046.86,685399,38979,21,163.49
1805,2897,889,CA-061,4551.04,656370,5844,1998,260.83
1806,2785,886,CA-069,3731.46,823076,1008,114,302.32
1807,2636,882,CA-125,2594.93,717508,26542,519,181.45
1808,2411,880,CA-111,765.12,116199,12507,1898,10.47
1809,1996,887,CA-088,4098.72,835694,35351,538,420.34
1810,1844,891,CA-141,172.34,673388,16731,222,104.57
1811,2076,883,CA-067,1109.28,578082,4630,924,201.51
1812,1623,885,CA-118,2721.57,764443,18028,1020,246.12
1813,3021,880,CA-132,3538.86,565092,12517,201,274.25
1814,1905,888,CA-008,2166.16,169256,1282,982,115.31
1815,2111,885,CA-034,4783.13,838266,13388,588,24.51
1816,2897,880,CA-139,2771.09,666599,28278,1510,72.58
1817,1569,891,CA-116,1384.08,551022,16215,785,413.05
1818,2000,882,CA-051,3124.60,774007,25760,1755,219.41
1819,1749,887,CA-002,2930.10,343775,38698,1940,134.87
1820,2667,889,CA-006,624.71,38066,39098,1493,119.16
1821,1336,884,CA-043,4382.72,708752,22085,206,190.83
1822,3150,887,CA-075,871.53,879780,32242,1365,141.83
1823,2737,883,CA-134,502.27,198133,5876,212,319.21
1824,1129,888,CA-045,283.42,309763,26094,1065,263.58
1825,1437,890,CA-114,811.22,486507,32925,84,220.64
1826,2404,885,CA-059,2701.17,93422,8825,627,424.91
1827,2469,881,CA-032,204.38,649654,5864,1633,305.89
1828,1874,880,CA-048,2651.62,695671,35515,502,361.83
1829,2720,880,CA-093,3873.49,635494,26090,182,325.61
1830,2925,889,CA-062,247.81,704216,35099,292,419.05
1831,3029,880,CA-146,4457.00,826250,25356,1422,234.92
1832,3069,882,CA-011,1490.19,619750,35939,169,98.07
1833,2583,889,CA-112,4536.35,791661,23527,999,378.69
1834,3001,889,CA-090,4735.30,480241,28678,852,58.36
1835,1000,888,CA-090,4195.64,100363,7363,1337,47.44
1836,2763,884,CA-005,1036.83,736138,32426,1050,371.27
1837,1173,889,CA-042,1783.70,757960,16766,785,386.51
1838,1090,891,CA-056,278.76,331972,31134,1130,166.63
1839,2700,880,CA-137,3349.67,409562,908,1443,152.69
1840,2529,882,CA-121,2818.15,751631,37513,437,373.84
1841,2840,889,CA-094,1400.59,827418,7929,136,270.99
1842,2418,882,CA-036,2460.02,560284,12682,31,391.74
1843,1417,881,CA-039,3457.48,816781,17291,233,263.37
1844,2369,881,CA-108,2767.79,391727,38630,1632,329.29
1845,1359,892,CA-042,4257.41,740480,26332,693,155.30
1846,1443,882,CA-114,2533.75,615429,20962,317,403.54
1847,2105,884,CA-017,2511.97,657857,27797,962,109.63
1848,1427,891,CA-057,4906.38,159702,34290,458,467.20
1849,1433,880,CA-088,3493.20,331210,10919,1237,380.26
1850,2325,882,CA-111,227.19,483048,37435,928,44.41
1851,1444,889,CA-118,3681.51,745257,7653,1378,-36.58
1852,2309,881,CA-016,4512.86,309738,14710,1692,354.11
1853,1716,891,CA-101,2001.15,169318,24582,798,145.92
1854,3094,891,CA-131,3129.56,875986,19022,251,25.12
1855,1101,889,CA-122,1007.56,321333,1365,1738,306.99
1856,2123,890,CA-073,3357.91,259528,33270,423,10.78
1857,2001,887,CA-136,959.45,543850,23940,1132,-38.17
1858,2595,892,CA-040,4109.35,14172,5299,807,100.96
1859,1684,888,CA-076,2802.77,185907,30104,966,351.94
1860,3210,889,CA-083,2648.79,510895,35806,77,260.33
1861,2985,884,CA-074,1547.95,292875,37572,1174,250.13
1862,1180,880,CA-136,4174.36,93418,33740,408,200.35
1863,897,890,CA-065,2279.68,70781,17870,481,-30.62
1864,2100,887,CA-032,4130.05,346955,36103,946,280.22
1865,2574,880,CA-076,1415.09,522707,30965,1351,437.16
1866,1686,885,CA-134,2200.19,116466,17190,572,304.97
1867,1582,887,CA-053,4752.63,565095,25305,453,435.78
1868,1516,882,CA-010,608.09,895690,26987,1970,386.98
1869,3070,887,CA-144,2491.47,733143,25170,286,190.33
1870,1653,880,CA-119,2834.47,860889,24895,1652,322.06
1871,1214,892,CA-062,3228.27,50837,32753,691,236.68
1872,2205,892,CA-139,2692.91,54982,31757,1832,77.95
1873,2860,882,CA-109,1596.67,777917,17308,1168,209.12
