ReturnsFactID,DateID,CustomerID,ProductID,ChannelID,ReasonID,ReturnQty,ReturnAmount
4381,993,3179,1340,883,914,2,1144.66
4382,2043,2782,2430,881,915,2,543.51
4383,1776,6030,1911,885,914,2,539.18
4384,2110,3259,1707,887,914,1,345.71
4385,1339,6492,1176,888,917,2,805.94
4386,1314,3822,1062,880,915,2,220.88
4387,2748,570,2395,883,915,2,510.24
4388,866,4608,1336,880,914,1,556.47
4389,1291,578,1002,884,916,1,899.45
4390,2257,3954,2903,889,919,1,685.86
4391,3146,4834,2299,889,914,2,768.72
4392,1917,1490,2370,882,916,2,1150.34
4393,2139,6223,732,887,919,1,585.03
4394,1296,350,1755,892,918,1,165.03
4395,1830,4654,2587,892,914,1,181.70
4396,2145,6781,1368,887,919,1,943.09
4397,1062,859,2176,887,915,2,1116.12
4398,1799,178,2148,885,913,2,618.93
4399,1129,4282,2231,883,916,1,579.19
4400,2134,3784,1444,888,913,2,994.36
4401,2037,2766,583,889,916,1,358.42
4402,919,6054,1261,889,911,2,183.46
4403,2064,3281,2464,890,920,2,348.45
4404,2346,4305,1494,881,920,1,483.74
4405,2585,6268,1439,890,913,2,212.42
4406,2080,2703,2073,884,917,1,1032.08
4407,1141,4763,2730,887,913,1,1029.72
4408,2326,1041,1075,892,912,2,386.28
4409,2150,229,2158,888,914,2,1180.42
4410,1149,4344,2476,880,916,1,633.07
4411,3085,2607,2088,889,920,2,1153.70
4412,1194,1651,2652,891,916,2,425.58
4413,2208,2303,2023,889,919,1,915.89
4414,2671,1698,1124,884,919,2,55.13
4415,948,6775,1525,881,911,2,138.23
4416,1006,6813,685,881,918,1,776.12
4417,1246,2585,1431,886,915,2,781.67
4418,1367,6463,1428,888,919,2,1099.82
4419,865,798,1636,890,912,1,963.26
4420,1586,4821,2236,890,916,2,60.02
4421,2571,260,1856,887,920,1,463.70
4422,2002,5707,838,885,912,1,572.08
4423,1533,3175,1458,891,915,1,849.71
4424,1332,5426,2847,892,912,1,745.85
4425,2787,6215,2833,887,919,2,1153.16
4426,2409,1758,2506,884,918,2,196.72
4427,2222,2640,2432,889,911,1,585.22
4428,2865,6384,2005,888,921,2,909.06
4429,2349,3321,1867,887,920,2,1078.41
4430,967,4100,1199,880,916,2,484.53
4431,3078,1525,1647,883,921,2,229.14
4432,1319,3184,399,886,914,1,199.41
4433,2519,7639,2276,881,915,1,229.21
4434,1609,4308,1033,889,914,1,681.47
4435,2414,4992,496,888,919,2,394.82
4436,1491,7157,1078,881,918,1,496.59
4437,1226,3605,1931,880,915,1,110.12
4438,821,2621,1157,892,916,2,200.80
4439,2657,3335,2170,880,911,2,988.50
4440,2779,2049,1147,883,921,1,367.01
4441,2788,391,731,885,917,1,1128.08
4442,2948,2792,2580,882,913,1,1042.47
4443,2455,2965,1250,880,916,1,50.50
4444,2160,4315,1444,881,921,2,481.78
4445,2401,188,783,885,921,1,832.91
4446,1193,1051,2052,891,917,2,936.88
4447,1166,2466,2431,889,919,2,951.48
4448,1784,5336,575,892,919,2,1018.95
4449,2229,3032,2842,884,915,1,685.37
4450,2515,2646,2693,889,912,2,535.70
4451,3126,5659,2007,886,921,2,1103.06
4452,1145,7106,953,892,919,1,665.59
4453,1940,1482,1462,888,911,2,617.62
4454,2506,4579,2115,885,920,2,481.04
4455,977,5987,409,892,917,2,977.64
4456,1336,546,2239,884,912,1,164.91
4457,2734,5818,2659,881,915,1,1132.46
4458,1415,2184,767,882,916,1,1011.40
4459,935,5808,1059,890,911,1,694.66
4460,2274,5124,1531,882,915,1,262.72
4461,1191,5809,1743,882,918,1,898.04
4462,2995,2964,1834,891,915,1,906.93
4463,1489,2999,1351,888,914,1,449.61
4464,1994,5688,1238,884,917,1,155.02
4465,1679,1691,532,884,913,2,235.28
4466,1722,1881,2734,890,911,1,973.45
4467,1343,6012,2813,884,918,1,152.96
4468,2602,3763,1685,884,912,1,652.83
4469,976,6484,2611,887,921,2,723.68
4470,1736,1479,1097,883,921,2,262.86
4471,1881,2402,1011,890,915,2,433.12
4472,2655,4629,1053,891,917,2,993.16
4473,2245,2791,818,880,911,1,571.02
4474,1898,2017,2778,891,921,2,471.88
4475,851,3170,913,881,912,1,731.76
4476,2312,5823,1061,884,919,2,957.99
4477,1406,2614,1972,884,914,2,1054.39
4478,2611,3534,504,892,913,1,784.82
4479,1470,2497,1943,883,918,1,249.02
4480,1320,2413,455,890,916,2,211.84
4481,1957,4942,2440,885,919,2,273.48
4482,1536,6012,1073,882,917,1,295.57
4483,2407,5334,1783,890,911,2,515.77
4484,917,5802,2160,891,915,1,1086.92
4485,3003,2002,1213,888,921,2,434.69
4486,1838,1000,824,892,919,1,346.37
4487,2150,6872,1454,887,915,1,734.32
4488,2812,5973,1534,891,921,2,1067.14
4489,2051,971,1765,881,920,2,415.14
4490,2873,181,990,881,914,2,494.63
4491,3075,2706,1264,890,914,2,406.81
4492,2431,4143,1377,880,914,2,147.20
4493,2536,2196,1557,887,913,2,467.97
4494,2205,1492,777,890,912,1,485.36
4495,1362,1779,1931,890,919,1,499.42
4496,1469,2350,2760,888,921,1,488.74
4497,1248,5414,2131,889,911,1,385.24
4498,1654,5946,1575,892,918,1,1099.19
4499,2642,2173,2002,889,913,1,382.56
4500,2500,147,2096,880,919,2,148.45
4501,2450,7633,792,888,919,1,97.20
4502,2221,6271,1350,892,915,2,135.33
4503,1145,7296,723,881,913,2,718.09
4504,2382,3634,2624,888,921,2,1033.82
4505,2540,6131,657,881,912,1,1156.64
4506,3206,5031,1025,891,915,1,118.45
4507,967,2786,2301,883,919,1,169.31
4508,2791,5477,1514,888,915,1,291.96
4509,1379,6147,1837,885,912,1,697.50
4510,996,1494,2918,882,921,2,1026.03
4511,2820,3969,2103,887,917,2,639.51
4512,1731,7040,1867,889,912,1,832.41
4513,2024,1439,2599,888,912,2,1105.93
4514,2545,1948,1043,887,913,2,868.20
4515,1847,3945,826,880,914,1,492.43
4516,1273,4610,1871,892,913,1,879.08
4517,845,973,1783,892,918,1,360.96
4518,2562,4040,1187,886,914,1,634.94
4519,2575,5416,2737,887,915,1,535.68
4520,2198,2179,1624,883,917,1,263.21
4521,2129,3025,2578,891,911,2,281.75
4522,1605,2620,2638,890,916,2,1126.70
4523,2573,2537,426,887,914,2,276.66
4524,1924,237,2859,892,915,2,834.11
4525,2932,1445,1338,885,915,2,498.10
4526,1662,6066,2031,890,921,2,1039.35
4527,1802,2001,1367,881,918,1,1072.21
4528,2811,7499,2401,892,912,1,869.38
4529,3041,5864,2187,880,913,2,1181.43
4530,1255,6414,2142,888,920,1,215.54
4531,3058,376,2122,883,921,2,768.54
4532,1376,4674,2639,888,920,2,736.99
4533,940,5980,1307,886,915,2,525.87
4534,1993,1810,1523,885,916,2,484.28
4535,1902,6052,2809,884,911,1,74.32
4536,1173,2874,1689,884,920,1,286.49
4537,1310,379,2189,886,919,2,40.17
4538,1663,3417,1625,889,921,1,305.81
4539,2373,1125,1206,890,921,2,1188.69
4540,2468,5022,1597,891,917,2,698.84
4541,3115,7326,2888,889,911,2,878.89
4542,1196,632,424,884,919,1,1017.63
4543,2304,5133,883,882,915,2,915.08
4544,1155,3284,1100,883,916,1,804.61
4545,2561,1427,615,880,917,1,790.39
4546,1833,5041,2587,885,921,2,575.04
4547,2114,3431,2833,883,914,1,759.76
4548,1539,5259,733,882,921,2,820.08
4549,1215,5504,1489,891,913,1,842.91
4550,2014,3390,1154,889,920,2,515.69
4551,2117,5483,964,884,914,1,298.89
4552,1253,328,1830,887,917,2,164.93
4553,2989,3626,641,882,916,1,130.24
4554,2451,5394,2766,887,917,2,75.83
4555,949,1374,748,888,911,1,486.76
4556,3084,7308,1606,884,912,1,114.42
4557,935,1947,1873,891,912,2,872.89
4558,1385,7561,1530,883,912,1,844.69
4559,2376,5027,625,882,913,2,774.04
4560,2447,5893,1060,881,915,2,157.63
4561,1613,851,1322,890,913,2,272.12
4562,2028,3988,1646,892,915,1,48.49
4563,1056,7358,725,880,911,2,1143.70
4564,3241,685,2749,887,920,2,119.46
4565,815,7551,2077,892,920,2,198.23
4566,1206,6827,469,880,912,2,354.12
4567,2059,5797,1958,890,911,2,513.83
4568,1074,5220,2034,887,914,1,205.25
4569,1021,5623,2796,889,917,1,834.75
4570,1542,4614,996,889,911,1,823.94
4571,3122,6617,1023,888,914,2,185.09
4572,3219,1806,1985,883,917,2,748.49
4573,2282,2881,1463,882,916,2,611.38
4574,874,6163,899,882,918,2,1024.25
4575,1293,3777,1141,889,915,1,657.68
4576,1490,2773,1642,880,912,1,232.55
4577,1862,2386,2231,880,916,1,136.63
4578,2587,851,717,883,912,1,1038.26
4579,2182,741,2464,892,918,2,1035.52
4580,2845,4446,1769,887,916,2,517.57
4581,1469,1648,1542,885,915,1,409.84
4582,1251,7519,1624,883,918,1,253.51
4583,3212,2281,1257,885,912,2,609.39
4584,2368,589,1206,880,916,2,1193.68
4585,1204,3806,1923,892,912,2,82.60
4586,1709,3975,758,881,911,1,471.35
4587,1962,3255,635,890,914,2,1152.15
4588,1926,693,849,881,919,2,846.29
4589,2000,6509,2791,882,920,2,1113.35
4590,2306,1675,399,887,915,2,678.56
4591,1292,2084,1860,887,919,2,1076.63
4592,2589,760,826,885,918,1,527.68
4593,2333,4502,1470,891,916,1,549.76
4594,2050,3926,950,884,920,2,1170.34
4595,2460,2301,1725,891,916,1,661.47
4596,1980,5375,1786,882,919,2,970.15
4597,3012,5481,1667,889,918,2,276.29
4598,993,4760,2534,882,921,1,292.24
4599,1542,1319,2243,883,917,1,353.39
4600,2601,2563,2139,891,916,1,393.18
4601,1748,5394,2604,882,914,2,726.62
4602,2364,7475,2845,888,912,2,295.80
4603,2417,224,1913,888,914,2,448.71
4604,2037,1388,2807,887,919,2,314.76
4605,2546,7323,2468,889,916,2,1037.40
4606,2495,3415,2056,884,911,1,685.23
4607,1436,5651,2094,888,919,2,932.56
4608,1868,4644,2035,887,911,1,144.90
4609,1181,1729,1150,883,919,1,654.98
4610,2796,4766,891,880,916,2,514.91
4611,922,2709,1654,888,918,2,723.44
4612,1717,7563,541,885,920,1,824.59
4613,2207,4855,1219,890,918,1,338.94
4614,954,4812,1693,886,911,1,674.26
4615,1162,4436,1590,889,918,1,99.43
4616,1403,3153,2420,890,915,1,788.78
4617,2907,5672,1277,892,911,2,555.72
4618,2112,416,973,883,921,1,1169.50
4619,1421,5586,732,880,916,1,560.86
4620,1976,2203,1910,891,913,2,237.64
4621,2780,707,2329,889,911,2,544.29
4622,3143,3414,1158,883,921,2,398.70
4623,2753,7215,980,881,920,1,1079.09
4624,2184,1437,1693,884,920,2,836.54
4625,2740,1249,853,881,918,1,621.52
4626,3142,7311,1897,882,911,1,341.51
4627,1748,3155,1314,882,920,2,668.97
4628,1095,1208,994,884,914,1,807.57
4629,2366,7568,557,884,920,1,811.72
4630,2251,1801,1601,887,911,2,621.55
4631,1206,4939,1083,884,917,1,1114.82
4632,2610,4821,2598,880,915,1,758.62
4633,1336,6518,2099,890,919,1,342.76
4634,1705,745,2021,889,914,1,1159.25
4635,3034,2919,1885,892,918,2,288.44
4636,2156,4441,594,885,915,1,961.35
4637,1329,5010,2773,880,913,1,732.73
4638,2242,5938,1163,881,918,2,47.37
4639,1360,801,1332,892,921,1,573.69
4640,2468,4601,1308,883,911,2,328.22
4641,3177,1582,1122,881,914,1,736.08
4642,1994,7377,2240,888,914,2,280.01
4643,2571,7069,1834,887,914,1,302.94
4644,2011,6611,891,885,914,1,825.30
4645,2276,1629,2013,890,915,1,751.49
4646,1110,4905,1697,889,920,2,323.92
4647,2169,6239,2672,891,918,2,537.85
4648,3183,4725,415,880,921,1,1056.30
4649,2808,1341,2258,880,912,2,1015.25
4650,1554,4556,798,888,920,2,678.86
4651,1647,5511,1589,886,919,1,814.12
4652,1381,3373,2248,892,917,2,577.10
4653,1834,7141,810,881,920,2,102.88
4654,951,2007,1818,882,914,2,612.38
4655,2403,193,688,882,915,1,647.81
4656,2237,3277,2424,882,913,1,806.93
4657,2782,2966,1136,881,921,1,936.29
4658,919,6211,557,891,911,1,459.50
4659,1266,3211,2254,880,917,2,702.60
4660,3011,1695,1707,892,917,2,451.29
4661,1819,2972,1503,888,919,1,821.35
4662,1689,5733,920,889,918,2,1069.29
4663,2826,926,1961,890,914,2,750.25
4664,2527,3793,1588,889,916,2,567.59
4665,1717,859,1087,889,921,1,534.36
4666,1015,7038,799,886,914,1,1150.09
4667,1482,356,1604,885,917,2,1078.09
4668,818,2858,2078,892,912,2,185.10
4669,2773,1308,1995,883,915,1,1073.24
4670,2401,7263,751,892,918,2,660.21
4671,1597,4998,466,891,919,2,411.94
4672,1052,2244,2831,888,914,1,473.14
4673,1330,887,2108,881,915,2,44.74
4674,898,5321,460,884,921,2,837.27
4675,2302,7562,2260,885,913,2,799.28
4676,3022,6887,2058,884,919,2,709.94
4677,3045,4188,1230,892,916,2,698.93
4678,2231,1937,990,886,915,2,684.85
4679,1524,3404,2347,882,921,2,398.46
4680,2624,1976,2282,890,912,1,973.71
4681,1648,925,1528,884,914,2,1061.60
4682,1461,4353,1872,884,916,1,215.14
4683,2847,5653,2340,888,912,2,644.03
4684,3208,3204,1094,892,920,2,772.21
4685,1872,490,1078,891,920,2,452.95
4686,2623,6515,1497,887,911,1,455.81
4687,2300,5902,2822,887,913,2,1014.50
4688,2423,2703,1338,882,911,1,257.92
4689,2136,5548,2187,884,912,1,40.21
4690,904,896,557,891,911,2,1012.41
4691,2404,632,1868,890,917,1,632.71
4692,2943,7213,2426,889,918,1,239.61
4693,2030,3488,2485,880,911,2,541.43
4694,1196,2062,2004,889,915,1,813.96
4695,2412,3309,625,887,919,1,528.06
4696,2420,4656,992,880,912,1,902.65
4697,2525,5280,1829,889,918,2,713.06
4698,1400,6420,1539,880,917,1,1129.41
4699,989,6207,1517,887,920,2,644.87
4700,3077,901,1598,884,917,1,1017.38
4701,1859,6726,2265,886,921,2,413.18
4702,1104,1492,2634,880,913,1,971.11
4703,1535,1871,699,884,917,2,276.68
4704,2606,2171,396,888,915,1,569.90
4705,2044,4403,409,889,918,1,287.30
4706,2985,3373,1362,888,919,2,168.47
4707,3242,1005,412,887,914,2,373.66
4708,867,2832,728,884,917,1,730.59
4709,2196,590,967,881,920,2,1132.60
4710,2616,5480,2476,883,912,1,1019.53
4711,2072,1545,983,891,917,2,63.89
4712,3096,3390,1144,884,913,2,191.71
4713,1790,6034,2424,887,920,1,582.16
4714,2715,3858,2006,891,912,2,714.63
4715,3075,5106,1771,887,921,2,1002.50
4716,842,853,847,884,917,1,612.62
4717,3105,5065,2187,884,911,1,485.83
4718,2409,5254,2041,890,918,2,383.56
4719,2960,4749,738,882,911,1,427.11
4720,2062,6030,1235,887,917,2,897.62
4721,2530,450,2016,884,920,1,692.48
4722,2322,723,744,892,915,2,559.89
4723,2725,2339,2782,891,914,1,730.27
4724,2200,3730,757,886,914,1,186.00
4725,1444,4000,960,884,912,1,1148.08
4726,2256,826,2165,884,917,2,169.10
4727,2991,7253,2496,882,912,1,819.74
4728,1891,7591,906,882,918,2,326.58
4729,2755,2032,2860,880,915,2,360.50
4730,2939,2691,963,886,917,2,989.06
4731,1256,2210,1281,885,916,1,1043.83
4732,1053,2258,2459,882,918,1,1082.35
4733,3197,5559,1043,885,920,2,651.15
4734,2202,3528,877,889,917,1,316.60
4735,2179,4491,1931,886,914,1,913.26
4736,2217,6109,1758,881,916,2,365.28
4737,2241,2220,896,882,921,2,648.52
4738,1565,4549,1185,891,920,2,138.59
4739,919,5474,2586,889,921,1,595.26
4740,1133,1503,2173,884,912,2,840.95
4741,3039,5231,547,883,920,2,197.77
4742,1061,4576,2520,880,912,2,595.16
4743,1171,7562,1073,880,919,2,436.46
4744,1853,7441,1705,887,921,1,825.01
4745,2818,5397,1622,884,919,1,986.56
4746,1286,7406,2420,884,916,2,109.04
4747,1566,302,2500,892,914,1,972.59
4748,2898,4594,2320,884,915,2,133.22
4749,1889,5974,1116,889,912,1,1131.67
4750,2883,2500,1155,883,912,2,896.02
4751,1970,5681,547,882,916,2,927.75
4752,2832,3651,569,892,921,2,193.91
4753,2580,2472,814,885,913,1,189.60
4754,2157,7056,877,890,913,1,465.09
4755,1128,984,2871,889,912,2,608.20
4756,1107,5646,1984,883,916,1,781.71
4757,2140,7599,1820,888,920,2,323.84
4758,3102,2636,850,890,920,1,832.70
4759,2962,3247,488,892,919,1,794.11
4760,3045,3449,1201,883,918,1,434.99
4761,826,1477,2407,890,917,1,190.38
4762,2635,6249,1163,889,920,1,1012.63
4763,2223,712,650,889,912,2,1023.24
4764,1571,4794,1703,890,915,1,76.56
4765,2869,4480,1768,885,912,2,180.23
4766,1197,5696,868,881,918,2,912.90
4767,2755,2006,828,888,920,2,881.54
4768,1311,2589,921,888,916,1,885.81
4769,1330,3829,1111,886,921,2,1112.72
4770,935,5534,1555,889,921,1,564.27
4771,1389,298,948,880,920,1,402.88
4772,2676,1393,2096,890,917,2,834.33
4773,1644,6521,524,882,921,1,217.73
4774,1629,3753,2259,880,918,1,201.10
4775,894,4625,1150,892,919,2,468.08
4776,2697,264,2520,889,920,1,526.15
4777,1349,1077,1339,889,916,1,508.10
4778,944,1713,1423,887,915,1,119.37
4779,1252,612,2229,881,921,1,108.02
4780,928,7394,771,892,921,2,1185.48
4781,1355,6099,2895,880,919,1,497.02
4782,1661,3095,2471,884,913,1,338.40
4783,1743,4626,1057,883,915,2,1001.58
4784,2549,7659,1441,891,912,2,108.43
4785,2130,3676,678,884,916,2,420.66
4786,2816,752,790,880,919,1,895.12
4787,2192,431,2495,882,913,2,1088.76
4788,1835,336,1284,892,911,2,416.02
4789,1058,4133,1175,886,920,2,755.07
4790,1305,865,1807,892,917,2,103.36
4791,1891,5332,2166,886,920,1,1186.12
4792,3058,4215,1125,884,914,1,371.08
4793,1024,222,559,890,918,1,631.26
4794,3234,7534,2756,891,918,2,371.31
4795,1105,1456,1528,888,920,2,845.80
4796,1233,3657,1292,889,913,2,716.30
4797,3038,211,2873,880,920,1,1162.81
4798,1898,658,2925,887,915,2,746.21
4799,2670,3582,2356,881,915,2,88.91
4800,2763,3348,1856,889,913,2,781.81
4801,3107,1710,1216,891,920,2,595.48
4802,2267,4711,2003,889,918,1,700.23
4803,964,1672,2915,880,921,2,236.30
4804,1725,1588,2324,888,916,1,905.73
4805,881,6908,400,892,916,1,759.49
4806,936,1711,1815,892,913,1,409.71
4807,1284,3817,2423,881,921,2,714.06
4808,2926,2743,1617,891,919,1,1031.56
4809,3027,6069,2211,882,915,2,233.39
4810,2859,5985,2474,886,911,2,262.22
4811,2320,3165,2342,882,919,2,541.53
4812,1413,2070,1321,892,913,2,118.42
4813,1774,2564,678,892,916,2,586.26
4814,2603,402,2576,892,911,2,1017.34
4815,2067,4356,2026,880,920,1,121.45
4816,2912,7053,2245,890,915,2,190.58
4817,2922,1171,1010,885,920,1,1063.57
4818,2000,6084,2488,885,914,1,979.19
4819,2891,2789,1240,892,918,1,170.40
4820,2456,4755,1301,884,915,1,429.55
4821,1375,5804,2245,885,919,1,100.34
4822,1142,5904,2868,890,911,1,136.01
4823,1266,2450,2492,883,921,2,1089.71
4824,2283,5206,1087,888,921,2,82.44
4825,2159,2326,889,882,913,1,437.19
4826,1561,1481,1150,892,912,2,646.43
4827,2127,6418,1071,881,913,1,542.66
4828,1259,4899,839,885,920,2,337.78
4829,1751,2998,2087,881,917,2,777.57
4830,3146,4650,2153,883,920,2,226.26
4831,1880,3681,2225,885,913,2,777.69
4832,1225,984,2347,887,916,1,674.97
4833,895,5337,2087,884,920,1,584.57
4834,940,4254,1915,891,913,1,233.78
4835,1752,5446,2733,891,912,1,272.19
4836,815,6776,1643,889,914,1,459.72
4837,3030,7040,1347,890,911,2,65.74
4838,2838,5345,877,883,913,2,903.21
4839,854,3615,1721,882,921,1,566.86
4840,1861,6589,2491,891,917,2,844.73
4841,2229,1524,1216,891,920,2,159.92
4842,1402,2185,656,886,917,2,851.54
4843,3076,3754,600,887,912,2,885.35
4844,1596,6626,1846,880,914,2,669.81
4845,2086,4343,829,884,918,1,896.54
4846,2304,234,959,881,917,1,678.98
4847,2855,3231,1231,890,915,2,977.53
4848,1691,3115,515,891,913,1,398.76
4849,2545,2907,443,889,921,1,1147.41
4850,1291,2919,1905,880,918,1,717.53
4851,2516,1186,2301,883,913,1,831.93
4852,1274,6731,892,881,917,2,660.76
4853,1031,1142,2931,882,919,2,1122.98
4854,2361,6824,420,880,914,1,949.90
4855,1084,5446,1668,887,919,1,803.85
4856,1857,805,1849,882,913,1,289.00
4857,2809,6741,1981,880,917,2,998.70
4858,2273,7397,2801,880,916,2,58.98
4859,2807,4030,2869,889,917,1,850.46
4860,2800,6242,2640,883,911,1,1143.47
4861,3145,2957,1305,889,921,2,434.32
4862,2126,4589,2310,881,921,2,1185.08
4863,1460,1844,2449,882,915,2,226.74
4864,886,895,1566,890,919,1,118.67
4865,1925,7373,557,887,911,2,993.03
4866,1658,867,1016,884,916,1,660.01
4867,2018,7612,1199,887,921,2,818.65
4868,2621,6047,1634,885,917,1,755.71
4869,1869,2000,1089,890,917,1,728.67
4870,2968,3524,1850,892,916,1,245.29
4871,1627,2368,2312,886,916,1,148.36
4872,1506,454,1577,888,916,2,325.65
4873,2084,2192,1461,882,914,2,442.81
4874,3227,6736,2765,883,915,1,541.37
4875,2755,6414,1646,885,913,1,489.88
4876,1660,7462,1427,888,912,2,295.78
4877,2534,3995,989,887,913,1,703.19
4878,2174,2095,1609,886,913,2,866.97
4879,2166,2484,2194,887,915,1,381.12
4880,1059,2056,906,881,915,1,1102.33
4881,1280,5891,1690,884,911,1,293.57
4882,2051,860,2450,886,913,1,771.96
4883,3166,5928,1748,887,919,1,1156.49
4884,1394,4735,2226,883,914,2,433.19
4885,2767,7547,2167,891,913,2,1053.68
4886,2361,2158,2644,884,911,2,56.62
4887,1923,4442,2853,883,918,2,607.94
4888,2839,5199,1337,886,913,2,302.42
4889,2546,3903,1718,886,916,1,801.12
4890,1724,3931,1644,884,919,1,1051.50
4891,2091,5909,548,883,912,1,700.14
4892,1843,5131,2344,889,920,2,1190.93
4893,3111,6064,787,892,918,2,973.29
4894,2990,7475,2479,883,921,1,58.53
4895,2772,3126,1375,888,911,2,271.46
4896,1935,3623,454,886,917,2,543.35
4897,2713,3585,2689,883,916,1,1188.65
4898,1793,2200,1097,892,912,1,1039.38
4899,1197,3647,442,887,920,2,552.57
4900,932,1031,2217,883,918,2,938.69
4901,2393,7488,1397,889,920,2,970.70
4902,2910,4447,1948,884,917,2,455.30
4903,2116,3890,1401,887,917,1,718.34
4904,1516,3377,2037,884,914,1,153.47
4905,1862,3607,2413,887,912,2,615.57
4906,1788,1397,1017,886,912,1,525.46
4907,1331,1317,696,885,912,1,599.97
4908,2866,405,2583,886,921,1,340.51
4909,2302,3019,2232,892,912,2,703.45
4910,1483,4884,1759,881,915,2,223.86
4911,1660,349,993,881,911,1,959.69
4912,1314,6562,1646,883,915,2,190.85
4913,1071,3025,2580,885,914,1,842.97
4914,1391,1058,455,883,916,1,948.66
4915,2446,846,2249,891,916,2,63.93
4916,1844,4946,1187,882,918,1,828.33
4917,940,6257,1056,883,916,1,782.45
4918,3052,4420,2896,887,915,1,1115.87
4919,2127,4559,2369,880,919,2,160.09
4920,893,2897,2023,892,911,1,314.39
4921,1103,2357,1873,882,921,2,498.59
4922,1856,3403,1207,890,917,1,327.09
4923,1409,2303,2480,889,915,1,1142.07
4924,1418,466,2334,885,911,2,89.56
4925,1038,6233,1018,886,917,1,281.61
4926,1379,6526,2646,882,921,1,67.46
4927,1073,2388,2665,881,918,1,616.36
4928,2304,167,2730,892,917,1,657.55
4929,1850,1188,2869,882,920,2,509.30
4930,1265,3022,2467,887,913,1,255.58
4931,1969,3352,1651,886,913,2,537.73
4932,2767,1980,1262,884,913,1,187.74
4933,2765,3123,1450,886,919,1,464.31
4934,1265,5625,2574,892,915,1,841.61
4935,1221,4353,2878,890,913,2,768.03
4936,1186,1644,2363,888,912,2,178.00
4937,1704,1536,1455,881,917,2,202.99
4938,1941,3231,1320,891,917,2,352.40
4939,1404,340,800,891,921,1,217.01
4940,1779,1756,2770,882,914,1,564.85
4941,1978,2679,2694,889,917,1,668.70
4942,2713,4005,1309,884,913,2,56.86
4943,2040,6429,823,881,919,2,589.62
4944,936,5169,1263,888,914,2,1013.68
4945,2797,1381,788,883,919,1,844.35
4946,2701,3511,418,888,913,2,404.75
4947,1959,3767,1282,880,918,1,1012.68
4948,1334,2827,1684,880,917,1,860.75
4949,2516,5268,1279,884,911,1,1113.68
4950,1681,3519,793,883,911,2,981.07
4951,2267,5839,1718,889,914,1,272.33
4952,1088,5894,1963,882,921,1,531.01
4953,1682,429,841,884,912,2,1131.37
4954,2268,3512,2797,883,915,2,298.63
4955,2208,1628,843,885,914,2,313.86
4956,1989,3705,2033,885,912,2,726.86
4957,1985,1262,1575,888,919,2,260.40
4958,1584,3988,2320,882,918,1,606.23
4959,894,2179,534,880,917,1,712.93
4960,3145,4580,1962,883,913,1,716.42
4961,1805,895,660,884,917,1,125.09
4962,2419,3664,1645,881,916,1,106.29
4963,1461,1744,2611,884,916,1,939.61
4964,2053,2280,489,890,914,2,591.13
4965,2543,5885,2684,890,919,2,384.16
4966,1038,6196,1546,881,920,1,645.97
4967,3119,7338,2485,890,917,2,744.11
4968,1669,1849,1793,889,918,2,131.24
4969,2144,6541,2801,890,915,2,251.10
4970,3231,4834,2303,891,921,2,757.06
4971,2247,838,2081,882,911,2,49.90
4972,2352,2997,2216,880,918,1,65.81
4973,3241,1827,588,881,919,2,731.05
4974,2322,2014,2338,884,917,1,566.73
4975,2437,3511,2267,883,916,2,523.78
4976,1631,1375,1651,891,911,1,779.76
4977,1858,2754,2406,887,921,1,223.00
4978,2571,2256,1933,888,914,2,44.77
4979,3146,5960,1367,880,921,2,170.45
4980,3049,2906,1044,888,915,2,834.18
4981,3117,2889,2518,883,911,2,813.28
4982,1350,7249,2044,886,913,2,949.20
4983,1381,7035,629,887,911,1,707.18
4984,1798,4552,2901,889,919,2,1026.86
4985,2844,4704,2117,886,912,2,256.84
4986,3174,7528,2338,883,914,2,1116.52
4987,2074,6413,2648,892,916,2,747.17
4988,3185,6645,2032,889,918,1,74.61
4989,1559,2898,1076,891,915,1,225.68
4990,1486,4000,1362,892,915,1,632.48
4991,2092,3781,950,884,913,2,691.80
4992,2103,2235,2161,881,919,2,570.94
4993,2192,870,1684,887,919,2,619.79
4994,2150,1210,2932,888,917,2,557.55
4995,2743,7017,2894,889,911,2,411.30
4996,3212,1954,2665,887,920,1,456.87
4997,821,3657,1357,886,920,1,50.23
4998,3029,2926,1894,889,921,2,986.19
4999,2202,3620,949,887,916,2,910.12
5000,1998,1994,463,891,911,2,575.20
5001,1696,1435,2213,888,913,2,1083.30
5002,1791,822,2408,885,913,2,481.97
5003,2567,7642,887,885,912,2,832.90
5004,1801,4164,2048,885,913,2,860.45
5005,2283,5705,958,884,912,1,169.02
5006,946,6100,1883,890,921,2,428.44
5007,2457,1280,533,889,917,1,664.45
5008,1582,2389,2069,890,917,1,550.96
5009,2507,3747,2115,881,915,2,721.95
5010,2903,663,1869,881,918,1,935.58
5011,2039,7634,399,882,914,2,184.01
5012,2113,4918,2768,890,911,1,960.92
5013,2940,5321,1952,881,914,1,120.62
5014,2346,7027,1549,882,921,1,921.71
5015,2945,1000,2309,880,917,2,1090.78
5016,3227,220,497,891,913,1,441.83
5017,2773,1827,2885,881,912,1,859.06
5018,2679,609,1534,885,918,2,317.93
5019,3064,3974,607,889,921,2,56.25
5020,2356,5238,1819,892,918,1,112.58
5021,2878,1167,1442,883,920,2,258.98
5022,2384,2350,468,884,912,1,409.51
